#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.2210091803E+01   -0.1101625325E+02   -0.3967758814E+01   -0.1757667011E+01    0.7051058043E+01    0.4251626382E+00   -0.4508844494E+01
     0.2000000000E+01    0.2431824529E+01   -0.4344468022E+01    0.6645703695E+00   -0.1767254160E+01    0.5016107949E+01    0.2119813341E+00    0.7796495529E+00
     0.3000000000E+01    0.6448989023E+01    0.1457220341E+01    0.4800608017E+01   -0.1648381006E+01    0.3344664956E+01    0.1019514657E-01    0.4781694427E+01
     0.4000000000E+01    0.8298579198E+01    0.4059615608E+01    0.6831147095E+01   -0.1467432104E+01    0.2771476044E+01    0.6870019719E-02    0.6817196756E+01
     0.5000000000E+01    0.1917307910E+02    0.2515373942E+02    0.1964020684E+02    0.4671277419E+00   -0.5513539361E+01   -0.3579166715E-02    0.1964114523E+02
     0.6000000000E+01    0.2445771083E+02    0.3204839363E+02    0.2517584429E+02    0.7181334625E+00   -0.6873025857E+01   -0.2783712964E-01    0.2518153191E+02
     0.7000000000E+01    0.2579250149E+02    0.3446638424E+02    0.2680993624E+02    0.1017434749E+01   -0.7640329572E+01   -0.3429084792E-01    0.2683269846E+02
     0.8000000000E+01    0.2626667659E+02    0.3467362359E+02    0.2705227297E+02    0.7855963798E+00   -0.7622361915E+01   -0.1410324389E+00    0.2699705135E+02
