#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.6467730848E+01   -0.1668179964E+02   -0.8256071720E+01   -0.1788340872E+01    0.8489162877E+01    0.1316469211E+01   -0.2179582700E+02
     0.2000000000E+01    0.6591378115E+01    0.1628368350E+01    0.4898035649E+01   -0.1693342466E+01    0.3272416952E+01    0.3181271391E-01    0.4938017168E+01
     0.3000000000E+01    0.1139087074E+02    0.8361282577E+01    0.1013314101E+02   -0.1257729734E+01    0.1771920547E+01    0.4348884401E-02    0.1012754217E+02
     0.4000000000E+01    0.1139087074E+02    0.8361282577E+01    0.1013314089E+02   -0.1257729853E+01    0.1771920428E+01    0.4348887115E-02    0.1012754217E+02
     0.5000000000E+01    0.2084444524E+02    0.2778076727E+02    0.2173667498E+02    0.8922297428E+00   -0.6043973785E+01   -0.5122058851E-02    0.2174198396E+02
     0.6000000000E+01    0.2084444524E+02    0.2778076727E+02    0.2173667514E+02    0.8922298970E+00   -0.6043973631E+01   -0.5122062691E-02    0.2174198396E+02
     0.7000000000E+01    0.2114768630E+02    0.2769511490E+02    0.2162814735E+02    0.4804610420E+00   -0.6066986777E+01   -0.4846636666E-02    0.2162949212E+02
     0.8000000000E+01    0.2752481481E+02    0.3634348221E+02    0.2814959493E+02    0.6247801220E+00   -0.8194572335E+01   -0.5139566489E-01    0.2816241573E+02
