#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01   -0.6467730848E+01   -0.2515454956E+02   -0.1494048076E+02    0.0000000000E+00   -0.1668179964E+02
     0.2000000000E+01    0.6591378115E+01   -0.2073040448E+02   -0.1576739472E+02    0.0000000000E+00    0.1628368350E+01
     0.3000000000E+01    0.1139087074E+02   -0.1963696906E+02   -0.1660738089E+02    0.0000000000E+00    0.8361282577E+01
     0.4000000000E+01    0.1139087074E+02   -0.1963696906E+02   -0.1660738089E+02    0.0000000000E+00    0.8361282577E+01
     0.5000000000E+01    0.2084444524E+02   -0.8835444277E+01   -0.1577176631E+02    0.0000000000E+00    0.2778076727E+02
     0.6000000000E+01    0.2084444524E+02   -0.8835444277E+01   -0.1577176631E+02    0.0000000000E+00    0.2778076727E+02
     0.7000000000E+01    0.2114768630E+02   -0.9186983282E+01   -0.1573441188E+02    0.0000000000E+00    0.2769511490E+02
     0.8000000000E+01    0.2752481481E+02   -0.7026660493E+01   -0.1584532789E+02    0.0000000000E+00    0.3634348221E+02
