#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01    0.1227016453E+01   -0.6436267630E+01   -0.6845936551E+00   -0.1911610108E+01    0.5775345103E+01    0.3021335880E+00    0.1330537713E+02
     0.2000000000E+01    0.1227016453E+01   -0.6436267630E+01   -0.6607074942E+00   -0.1887723947E+01    0.5735866082E+01    0.2737210033E+00    0.1330534469E+02
     0.3000000000E+01    0.4907267045E+01   -0.3180032239E+00    0.3317280898E+01   -0.1589986146E+01    0.3634589373E+01    0.1183661534E-01    0.3211123349E+01
     0.4000000000E+01    0.4907267045E+01   -0.3180032239E+00    0.3317280826E+01   -0.1589986219E+01    0.3634589301E+01    0.1183662025E-01    0.3211123146E+01
     0.5000000000E+01    0.2368963156E+02    0.3077560202E+02    0.2438965794E+02    0.7000263768E+00   -0.6386138834E+01   -0.6043121755E-02    0.2439449287E+02
     0.6000000000E+01    0.2368963156E+02    0.3077560202E+02    0.2438965803E+02    0.7000264682E+00   -0.6386138739E+01   -0.6043129652E-02    0.2439449287E+02
     0.7000000000E+01    0.2526225710E+02    0.3372037054E+02    0.2613042261E+02    0.8681655032E+00   -0.7590309911E+01   -0.4686793261E-01    0.2599183584E+02
     0.8000000000E+01    0.2526225710E+02    0.3372037054E+02    0.2613042311E+02    0.8681660064E+00   -0.7590309408E+01   -0.4686795012E-01    0.2599183747E+02
