#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.5028072506E+01   -0.1498928368E+02   -0.6945347707E+01   -0.1917275201E+01    0.8036478063E+01    0.1120294866E+01
     0.2000000000E+01    0.6782432876E+01    0.1318262626E+01    0.5022370575E+01   -0.1760062300E+01    0.3703880297E+01    0.3647275824E-01
     0.3000000000E+01    0.7715136094E+01    0.3152380857E+01    0.6145357898E+01   -0.1569778196E+01    0.2992962824E+01    0.1657096988E-01
     0.4000000000E+01    0.1184167541E+02    0.8612424539E+01    0.1048900883E+02   -0.1352666588E+01    0.1876663876E+01    0.3883507155E-02
     0.5000000000E+01    0.2257125265E+02    0.3000425730E+02    0.2362872035E+02    0.1057467705E+01   -0.6375686720E+01   -0.5689805651E-02
     0.6000000000E+01    0.2268995889E+02    0.2959934525E+02    0.2345393344E+02    0.7639745539E+00   -0.6144770438E+01   -0.5032926140E-02
     0.7000000000E+01    0.2465539429E+02    0.3201521913E+02    0.2544778051E+02    0.7923862229E+00   -0.6567695895E+01   -0.8516142441E-02
     0.8000000000E+01    0.2797728182E+02    0.3647261704E+02    0.2863694195E+02    0.6596601290E+00   -0.7835478859E+01   -0.3326464642E-01
