#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.1458210519E+01   -0.1036190964E+02   -0.3301394092E+01   -0.1843183573E+01    0.7060157221E+01    0.6019736351E+00
     0.2000000000E+01    0.1423270176E+01   -0.5804088158E+01   -0.3478141801E+00   -0.1771084356E+01    0.5439271878E+01    0.2312505015E+00
     0.3000000000E+01    0.7368751065E+01    0.2390336622E+01    0.5708103132E+01   -0.1660647933E+01    0.3317984883E+01    0.1433025692E-01
     0.4000000000E+01    0.9933194772E+01    0.6012844481E+01    0.8489259069E+01   -0.1443935704E+01    0.2476074608E+01    0.5566067921E-02
     0.5000000000E+01    0.2128200594E+02    0.2758409237E+02    0.2189188296E+02    0.6098770266E+00   -0.5692223782E+01   -0.3573381848E-02
     0.6000000000E+01    0.2499337805E+02    0.3306281377E+02    0.2607449781E+02    0.1081119761E+01   -0.6988734552E+01   -0.8916656192E-02
     0.7000000000E+01    0.2632428783E+02    0.3428038479E+02    0.2703769685E+02    0.7134090253E+00   -0.7242959011E+01   -0.2967172095E-01
     0.8000000000E+01    0.2952208939E+02    0.3887036428E+02    0.3044810698E+02    0.9260175919E+00   -0.8421445040E+01   -0.9426698553E-01
