#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.2150493044E+01   -0.1111726271E+02   -0.3923448873E+01   -0.1772955829E+01    0.7184963186E+01    0.6633306724E+00
     0.2000000000E+01    0.4309947285E+01   -0.2337083949E+01    0.2478767464E+01   -0.1831179821E+01    0.4816009735E+01    0.1363615029E+00
     0.3000000000E+01    0.7769405067E+01    0.3110542673E+01    0.6243105481E+01   -0.1526299586E+01    0.3131947562E+01    0.1163925292E-01
     0.4000000000E+01    0.7769405067E+01    0.3110540146E+01    0.6243103982E+01   -0.1526301085E+01    0.3131948589E+01    0.1163925930E-01
     0.5000000000E+01    0.1814093176E+02    0.2357891103E+02    0.1853162317E+02    0.3906914135E+00   -0.5047289042E+01   -0.2027448227E-02
     0.6000000000E+01    0.2019588103E+02    0.2599369498E+02    0.2058954858E+02    0.3936675480E+00   -0.5404149887E+01   -0.3154498333E-02
     0.7000000000E+01    0.3001046125E+02    0.3991433342E+02    0.3109732883E+02    0.1086867585E+01   -0.8813496425E+01   -0.7544369736E-01
     0.8000000000E+01    0.3001046125E+02    0.3991434153E+02    0.3109733226E+02    0.1086871014E+01   -0.8813501115E+01   -0.7544352951E-01
