#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.7989902908E+01   -0.1891298930E+02   -0.1011249843E+02   -0.2122595524E+01    0.8765230181E+01    0.1304358798E+01
     0.2000000000E+01    0.1389216916E+02    0.1150989068E+02    0.1271711690E+02   -0.1175052263E+01    0.1206182166E+01    0.2068633624E-02
     0.3000000000E+01    0.1389216916E+02    0.1150988974E+02    0.1271711631E+02   -0.1175052859E+01    0.1206182516E+01    0.2068633688E-02
     0.4000000000E+01    0.1389216916E+02    0.1150988776E+02    0.1271711577E+02   -0.1175053395E+01    0.1206183961E+01    0.2068633314E-02
     0.5000000000E+01    0.1957396010E+02    0.2573838612E+02    0.2040618699E+02    0.8322268880E+00   -0.5332192830E+01   -0.2923972640E-02
     0.6000000000E+01    0.1957396010E+02    0.2573838020E+02    0.2040618418E+02    0.8322240828E+00   -0.5332189717E+01   -0.2923972924E-02
     0.7000000000E+01    0.1957396010E+02    0.2573837590E+02    0.2040618250E+02    0.8322223969E+00   -0.5332187098E+01   -0.2923972976E-02
     0.8000000000E+01    0.2785876273E+02    0.3626998295E+02    0.2818551017E+02    0.3267474420E+00   -0.8084837616E+01   -0.2391318519E-01
