#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01    0.9870071801E+00   -0.7052305832E+01   -0.8883268434E+00   -0.1875334024E+01    0.6166384364E+01    0.3786913126E+00
     0.2000000000E+01    0.1577635897E+01   -0.6060707533E+01   -0.3012545550E+00   -0.1878890452E+01    0.5723028554E+01    0.3290413670E+00
     0.3000000000E+01    0.4848468492E+01   -0.6897506834E+00    0.3236275037E+01   -0.1612193455E+01    0.3921670485E+01    0.2149234520E-01
     0.4000000000E+01    0.8033941948E+01    0.3446244431E+01    0.6515040295E+01   -0.1518901653E+01    0.3068591868E+01    0.7878283910E-02
     0.5000000000E+01    0.1933496224E+02    0.2501924839E+02    0.1975646550E+02    0.4215032631E+00   -0.5262785200E+01   -0.2472101227E-02
     0.6000000000E+01    0.2308274946E+02    0.2992843744E+02    0.2375684488E+02    0.6740954193E+00   -0.6171600453E+01   -0.5249681537E-02
     0.7000000000E+01    0.2946640770E+02    0.3923317313E+02    0.3055915859E+02    0.1092750891E+01   -0.8668201621E+01   -0.8329931039E-01
     0.8000000000E+01    0.3040237687E+02    0.4030283572E+02    0.3133509298E+02    0.9327161102E+00   -0.8968896074E+01   -0.1722400905E+00
