#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.6866719958E+01   -0.1743565687E+02   -0.8753393312E+01   -0.1886673354E+01    0.8673033537E+01    0.1385204275E+01
     0.2000000000E+01    0.8889515671E+01    0.4572405994E+01    0.7312466880E+01   -0.1577048791E+01    0.2739022054E+01    0.7668636069E-02
     0.3000000000E+01    0.1252147267E+02    0.9684841105E+01    0.1127001534E+02   -0.1251457334E+01    0.1585224031E+01    0.3076911354E-02
     0.4000000000E+01    0.1252147267E+02    0.9684840682E+01    0.1127001566E+02   -0.1251457014E+01    0.1585224773E+01    0.3076910841E-02
     0.5000000000E+01    0.2135333028E+02    0.2810481417E+02    0.2226967617E+02    0.9163458854E+00   -0.5835191106E+01   -0.3940434480E-02
     0.6000000000E+01    0.2135333028E+02    0.2810481788E+02    0.2226967769E+02    0.9163474022E+00   -0.5835193289E+01   -0.3940434393E-02
     0.7000000000E+01    0.2186403167E+02    0.2838292229E+02    0.2249863241E+02    0.6346007446E+00   -0.5884317641E+01   -0.3936126019E-02
     0.8000000000E+01    0.2863867510E+02    0.3743825194E+02    0.2921817685E+02    0.5795017441E+00   -0.8220309666E+01   -0.5586452083E-01
