#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.3945684495E+01   -0.1354772953E+02   -0.5718138707E+01   -0.1772454213E+01    0.7827203441E+01    0.8703007817E+00
     0.2000000000E+01    0.4915123862E+01   -0.1146856613E+01    0.3163641695E+01   -0.1751482167E+01    0.4311774579E+01    0.4924356959E-01
     0.3000000000E+01    0.9085855711E+01    0.4733976446E+01    0.7485771021E+01   -0.1600084690E+01    0.2752273871E+01    0.6480667974E-02
     0.4000000000E+01    0.9355280194E+01    0.5286667985E+01    0.7900697839E+01   -0.1454582354E+01    0.2614339763E+01    0.5820645446E-02
     0.5000000000E+01    0.2011266201E+02    0.2621677961E+02    0.2072426871E+02    0.6116066986E+00   -0.5492522348E+01   -0.3115799732E-02
     0.6000000000E+01    0.2535912640E+02    0.3261457122E+02    0.2603719927E+02    0.6780728614E+00   -0.6578308245E+01   -0.9018147531E-02
     0.7000000000E+01    0.2596157912E+02    0.3427327159E+02    0.2705587526E+02    0.1094296143E+01   -0.7217675878E+01   -0.1899236526E-01
     0.8000000000E+01    0.2613725290E+02    0.3428825730E+02    0.2700152063E+02    0.8642677266E+00   -0.7286694174E+01   -0.2296980411E-01
