#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.9050663051E+00   -0.9507978902E+01   -0.2684855364E+01   -0.1779789059E+01    0.6835597593E+01    0.5997049471E+00
     0.2000000000E+01    0.3567684914E+01   -0.3382803031E+01    0.1673340068E+01   -0.1894344846E+01    0.5058818263E+01    0.1414078141E+00
     0.3000000000E+01    0.5330716257E+01   -0.1594627353E+00    0.3682866151E+01   -0.1647850106E+01    0.3845688613E+01    0.4468973548E-01
     0.4000000000E+01    0.7309948149E+01    0.2582615048E+01    0.5741364506E+01   -0.1568583644E+01    0.3157368352E+01    0.9382285985E-02
     0.5000000000E+01    0.2304364088E+02    0.3007086938E+02    0.2382238136E+02    0.7787404788E+00   -0.6248578141E+01   -0.5278698590E-02
     0.6000000000E+01    0.2388606162E+02    0.3068899923E+02    0.2460539877E+02    0.7193371480E+00   -0.6083209999E+01   -0.5243100444E-02
     0.7000000000E+01    0.2603439215E+02    0.3425030512E+02    0.2684217987E+02    0.8077877245E+00   -0.7405917949E+01   -0.2312753925E-01
     0.8000000000E+01    0.2943569075E+02    0.3914739583E+02    0.3045682476E+02    0.1021134016E+01   -0.8701055059E+01   -0.8824252785E-01
