#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.6493405182E+01   -0.1693858213E+02   -0.8281954708E+01   -0.1788549526E+01    0.8588176326E+01    0.1179459788E+01
     0.2000000000E+01    0.1056415878E+02    0.7045733744E+01    0.9198313193E+01   -0.1365845587E+01    0.2151807819E+01    0.4887033087E-02
     0.3000000000E+01    0.1056415878E+02    0.7045732318E+01    0.9198312580E+01   -0.1365846200E+01    0.2151808632E+01    0.4887035762E-02
     0.4000000000E+01    0.1078333734E+02    0.6855829216E+01    0.9183402486E+01   -0.1599934854E+01    0.2327791145E+01    0.5138964398E-02
     0.5000000000E+01    0.1871361369E+02    0.2441468783E+02    0.1928082269E+02    0.5672089990E+00   -0.5133870076E+01   -0.2236091752E-02
     0.6000000000E+01    0.2419165217E+02    0.3187757682E+02    0.2521389152E+02    0.1022239349E+01   -0.6663425870E+01   -0.7027336071E-02
     0.7000000000E+01    0.2419165218E+02    0.3187759607E+02    0.2521389914E+02    0.1022246965E+01   -0.6663437479E+01   -0.7027340165E-02
     0.8000000000E+01    0.2604078604E+02    0.3345084996E+02    0.2660563710E+02    0.5648510636E+00   -0.6845644378E+01   -0.1026838618E-01
