 iks ibn en[eV] imselfen[meV]
   1   1   -0.2374249251E+02    0.1392716074E+01
   1   2   -0.2241997327E+01    0.4934740638E+02
   1   3   -0.2241997327E+01    0.4934735433E+02
   1   4   -0.2241997326E+01    0.4934727841E+02
   1   5    0.3354322299E+01    0.7701918619E+02
   1   6    0.3354322301E+01    0.7701994892E+02
   1   7    0.3354322302E+01    0.7701990564E+02
   1   8    0.1153171926E+02    0.2857776423E+03
   2   1   -0.2200143073E+02    0.7607678630E+02
   2   2   -0.8816465754E+01    0.1392116926E+03
   2   3   -0.4003176552E+01    0.1777214583E+03
   2   4   -0.4003176551E+01    0.1777209109E+03
   2   5    0.5564654813E+01    0.3251206652E+03
   2   6    0.5564654813E+01    0.3251211985E+03
   2   7    0.6098815591E+01    0.2258475040E+03
   2   8    0.1253363712E+02    0.1244985889E+03
   3   1   -0.1778853141E+02    0.3612275415E+03
   3   2   -0.1573009958E+02    0.1694920924E+02
   3   3   -0.5063953617E+01    0.9848019524E+02
   3   4   -0.5063953617E+01    0.9847977455E+02
   3   5    0.6224950913E+01    0.5210553185E+03
   3   6    0.6224950913E+01    0.5210552306E+03
   3   7    0.6973008653E+01    0.3367162780E+02
   3   8    0.1332844986E+02    0.5042448873E+02
   4   1   -0.2142480862E+02    0.5344317376E+02
   4   2   -0.6629620309E+01    0.2520318992E+03
   4   3   -0.6409742358E+01    0.9262527087E+02
   4   4   -0.6409742357E+01    0.9262518332E+02
   4   5    0.2241997327E+01    0.8461010605E+02
   4   6    0.8066796592E+01    0.2744027206E+03
   4   7    0.9384098400E+01    0.1070592623E+04
   4   8    0.9384098401E+01    0.1070593707E+04
   5   1   -0.1761406299E+02    0.1927480718E+03
   5   2   -0.1300477625E+02    0.1295545204E+03
   5   3   -0.8989524835E+01    0.2759018044E+03
   5   4   -0.7169411462E+01    0.1500237877E+03
   5   5    0.3862481335E+01    0.2727372036E+03
   5   6    0.9212197105E+01    0.3666773494E+03
   5   7    0.1060854369E+02    0.6184550340E+03
   5   8    0.1122874451E+02    0.4817036404E+03
   6   1   -0.1920225350E+02    0.9732247842E+02
   6   2   -0.1086381337E+02    0.2326683657E+03
   6   3   -0.9915808258E+01    0.6604154944E+02
   6   4   -0.5281105279E+01    0.2390070283E+03
   6   5    0.5735937558E+01    0.8394604218E+03
   6   6    0.7798827229E+01    0.2467664943E+03
   6   7    0.1018819026E+02    0.3438860799E+03
   6   8    0.1182510224E+02    0.2151926868E+03
   7   1   -0.1490997909E+02    0.4134505334E+02
   7   2   -0.1490997909E+02    0.4134507174E+02
   7   3   -0.8607947122E+01    0.3873889534E+02
   7   4   -0.8607947122E+01    0.3873889460E+02
   7   5    0.2545368280E+01    0.9559018182E+02
   7   6    0.2545368281E+01    0.9559001838E+02
   7   7    0.1461767549E+02    0.7704476552E+02
   7   8    0.1461767549E+02    0.7704428507E+02
   8   1   -0.1404857829E+02    0.8976190440E+02
   8   2   -0.1404857829E+02    0.8976191321E+02
   8   3   -0.1070611226E+02    0.7257188894E+02
   8   4   -0.1070611226E+02    0.7257179765E+02
   8   5    0.8299489145E+01    0.2773800548E+03
   8   6    0.8299489149E+01    0.2773808525E+03
   8   7    0.1026580175E+02    0.6687523306E+03
   8   8    0.1026580175E+02    0.6687529347E+03
