#           band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]       LinEqp[eV]
         1      -2.2194000000e+00       0.0000000000e+00      -4.5309000000e+00      -2.3115000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         2      -1.6090000000e-01       0.0000000000e+00      -1.9481000000e+00      -1.7872000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         3       1.0505400000e+01       0.0000000000e+00       9.3086000000e+00      -1.1968000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         4       1.0505400000e+01       0.0000000000e+00       9.3085000000e+00      -1.1969000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         5       2.1794200000e+01       0.0000000000e+00       2.2750800000e+01       9.5660000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         6       2.1794300000e+01       0.0000000000e+00       2.2750300000e+01       9.5600000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         7       2.2542300000e+01       0.0000000000e+00       2.2901200000e+01       3.5890000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         8       2.8897700000e+01       0.0000000000e+00       3.0068500000e+01       1.1708000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
