#           band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]       LinEqp[eV]
         1      -5.8557000000e+00       0.0000000000e+00      -8.0805000000e+00      -2.2248000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         2       8.9397000000e+00       0.0000000000e+00       7.4050000000e+00      -1.5347000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         3       9.1595000000e+00       0.0000000000e+00       7.9327000000e+00      -1.2268000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         4       9.1595000000e+00       0.0000000000e+00       7.9320000000e+00      -1.2275000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         5       1.7811300000e+01       0.0000000000e+00       1.8350400000e+01       5.3910000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         6       2.3636000000e+01       0.0000000000e+00       2.4272700000e+01       6.3670000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         7       2.4953400000e+01       0.0000000000e+00       2.6100700000e+01       1.1473000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         8       2.4953400000e+01       0.0000000000e+00       2.6099500000e+01       1.1461000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
