#           band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]       LinEqp[eV]
         1      -6.4323000000e+00       0.0000000000e+00      -8.5517000000e+00      -2.1194000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         2       6.7528000000e+00       0.0000000000e+00       5.2515000000e+00      -1.5013000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         3       1.1566100000e+01       0.0000000000e+00       1.0474300000e+01      -1.0918000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         4       1.1566100000e+01       0.0000000000e+00       1.0473800000e+01      -1.0923000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         5       2.1133900000e+01       0.0000000000e+00       2.2069700000e+01       9.3580000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         6       2.1133900000e+01       0.0000000000e+00       2.2069200000e+01       9.3530000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         7       2.1668100000e+01       0.0000000000e+00       2.2255300000e+01       5.8720000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         8       2.8102900000e+01       0.0000000000e+00       2.8964500000e+01       8.6160000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
