#           band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]       LinEqp[eV]
         1      -2.0449000000e+00       0.0000000000e+00      -4.2509000000e+00      -2.2060000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         2       2.5645000000e+00       0.0000000000e+00       7.0170000000e-01      -1.8628000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         3       6.5797000000e+00       0.0000000000e+00       5.0653000000e+00      -1.5144000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         4       8.3998000000e+00       0.0000000000e+00       7.0858000000e+00      -1.3140000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         5       1.9431700000e+01       0.0000000000e+00       1.9999300000e+01       5.6760000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         6       2.4781400000e+01       0.0000000000e+00       2.5650600000e+01       8.6920000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         7       2.6177800000e+01       0.0000000000e+00       2.7395300000e+01       1.2175000000e+00       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
         8       2.6798000000e+01       0.0000000000e+00       2.7774600000e+01       9.7660000000e-01       0.0000000000e+00       0.0000000000e+00       0.0000000000e+00
