   1,   1, 0.617635817211936337E-04, 0.000000000000000000E+00
   1,   2, 0.877091507287141203E-05, 0.000000000000000000E+00
   1,   3,-0.877091507287141203E-05, 0.000000000000000000E+00
   1,   4,-0.594218276797810077E-04,-0.185360511292608256E-22
   1,   5, 0.112126445016751704E-04, 0.349767349630000720E-23
   1,   6,-0.112126445016751704E-04,-0.349767349630000720E-23
   2,   1, 0.877091507287142389E-05, 0.000000000000000000E+00
   2,   2, 0.617635817211936337E-04, 0.000000000000000000E+00
   2,   3,-0.877091507287141712E-05, 0.000000000000000000E+00
   2,   4, 0.112126445016751704E-04, 0.349767349630000720E-23
   2,   5,-0.594218276797810077E-04,-0.185360511292608256E-22
   2,   6,-0.112126445016751670E-04,-0.349767349630000573E-23
   3,   1,-0.877091507287141881E-05, 0.000000000000000000E+00
   3,   2,-0.877091507287141203E-05, 0.000000000000000000E+00
   3,   3, 0.617635817211936337E-04, 0.000000000000000000E+00
   3,   4,-0.112126445016751704E-04,-0.349767349630000720E-23
   3,   5,-0.112126445016751670E-04,-0.349767349630000573E-23
   3,   6,-0.594218276797810077E-04,-0.185360511292608314E-22
   4,   1,-0.594218276797810077E-04, 0.185360511292608256E-22
   4,   2, 0.112126445016751704E-04,-0.349767349630000720E-23
   4,   3,-0.112126445016751704E-04, 0.349767349630000720E-23
   4,   4, 0.617654813776167253E-04, 0.000000000000000000E+00
   4,   5, 0.877093984427018601E-05, 0.000000000000000000E+00
   4,   6,-0.877093984427019617E-05, 0.000000000000000000E+00
   5,   1, 0.112126445016751704E-04,-0.349767349630000720E-23
   5,   2,-0.594218276797810077E-04, 0.185360511292608256E-22
   5,   3,-0.112126445016751670E-04, 0.349767349630000573E-23
   5,   4, 0.877093984427020125E-05, 0.000000000000000000E+00
   5,   5, 0.617654813776166982E-04, 0.000000000000000000E+00
   5,   6,-0.877093984427018770E-05, 0.000000000000000000E+00
   6,   1,-0.112126445016751704E-04, 0.349767349630000720E-23
   6,   2,-0.112126445016751670E-04, 0.349767349630000573E-23
   6,   3,-0.594218276797810077E-04, 0.185360511292608314E-22
   6,   4,-0.877093984427018601E-05, 0.000000000000000000E+00
   6,   5,-0.877093984427017415E-05, 0.000000000000000000E+00
   6,   6, 0.617654813776166982E-04, 0.000000000000000000E+00
