 iks ibn iq imode en fm
   1 100   1   1   -0.2856578679E+01    0.0000000000E+00
   1 100   1   2   -0.2856578679E+01    0.0000000000E+00
   1 100   1   3   -0.2856578679E+01    0.0000000000E+00
   1 100   1   4   -0.2856578679E+01   -0.4168247483E+01
   1 100   1   5   -0.2856578679E+01   -0.1845388646E+02
   1 100   1   6   -0.2856578679E+01   -0.1021553903E+02
   1 100   1   7   -0.2856578679E+01   -0.9988419027E+01
   1 100   1   8   -0.2856578679E+01   -0.7995660032E+01
   1 100   1   9   -0.2856578679E+01   -0.1186572341E+02
   1 100   1  10   -0.2856578679E+01   -0.7691771445E+01
   1 100   1  11   -0.2856578679E+01   -0.8339775095E+01
   1 100   1  12   -0.2856578679E+01   -0.1235248763E+02
   1 100   1  13   -0.2856578679E+01   -0.1711430121E+02
   1 100   1  14   -0.2856578679E+01   -0.3905252805E+02
   1 100   1  15   -0.2856578679E+01   -0.1851989359E+02
   1 100   1  16   -0.2856578679E+01   -0.1218774894E+02
   1 100   1  17   -0.2856578679E+01   -0.1094558101E+02
   1 100   1  18   -0.2856578679E+01   -0.2259521331E+02
   1 100   1  19   -0.2856578679E+01   -0.1367129816E+02
   1 100   1  20   -0.2856578679E+01   -0.6490377320E+01
   1 100   1  21   -0.2856578679E+01   -0.2187803745E+02
   1 100   1  22   -0.2856578679E+01   -0.1076281767E+02
   1 100   1  23   -0.2856578679E+01   -0.9831573649E+01
   1 100   1  24   -0.2856578679E+01   -0.9563515727E+01
   1 100   1  25   -0.2856578679E+01   -0.8558345026E+01
   1 100   1  26   -0.2856578679E+01   -0.7754581514E+01
   1 100   1  27   -0.2856578679E+01   -0.5116810531E+01
   1 100   1  28   -0.2856578679E+01   -0.9809772602E+01
   1 100   1  29   -0.2856578679E+01   -0.1014594252E+02
   1 100   1  30   -0.2856578679E+01   -0.1851671840E+02
   1 100   1  31   -0.2856578679E+01   -0.1195007539E+02
   1 100   1  32   -0.2856578679E+01   -0.1087346681E+02
   1 100   1  33   -0.2856578679E+01   -0.1464015109E+02
   1 100   1  34   -0.2856578679E+01   -0.1789683370E+02
   1 100   1  35   -0.2856578679E+01   -0.9366285873E+01
   1 100   1  36   -0.2856578679E+01   -0.5889035294E+01
   1 100   1  37   -0.2856578679E+01   -0.4807366438E+01
   1 100   1  38   -0.2856578679E+01   -0.7755763596E+01
   1 100   1  39   -0.2856578679E+01   -0.1728145394E+02
   1 100   1  40   -0.2856578679E+01   -0.9734112958E+01
   1 100   1  41   -0.2856578679E+01   -0.4814212772E+01
   1 100   1  42   -0.2856578679E+01   -0.1024821917E+02
   1 100   1  43   -0.2856578679E+01   -0.7248883968E+01
   1 100   1  44   -0.2856578679E+01   -0.2329932588E+01
   1 100   1  45   -0.2856578679E+01   -0.4203719073E+01
   1 100   1  46   -0.2856578679E+01   -0.9293478786E+01
   1 100   1  47   -0.2856578679E+01   -0.3719352510E+01
   1 100   1  48   -0.2856578679E+01   -0.9382468288E+01
   1 100   1  49   -0.2856578679E+01   -0.5500282981E+01
   1 100   1  50   -0.2856578679E+01   -0.1230691075E+02
   1 100   1  51   -0.2856578679E+01   -0.1018236054E+02
   1 100   1  52   -0.2856578679E+01   -0.5024968981E+01
   1 100   1  53   -0.2856578679E+01   -0.1153102481E+02
   1 100   1  54   -0.2856578679E+01   -0.5568411199E+01
   1 100   1  55   -0.2856578679E+01   -0.5307917263E+01
   1 100   1  56   -0.2856578679E+01   -0.3174682885E+01
   1 100   1  57   -0.2856578679E+01   -0.4892210097E+01
   1 100   1  58   -0.2856578679E+01   -0.1138362516E+02
   1 100   1  59   -0.2856578679E+01   -0.5585555176E+01
   1 100   1  60   -0.2856578679E+01   -0.4577033650E+01
   1 100   1  61   -0.2856578679E+01   -0.2727791691E+01
   1 100   1  62   -0.2856578679E+01   -0.1122056644E+02
   1 100   1  63   -0.2856578679E+01   -0.5683154903E+01
   1 100   1  64   -0.2856578679E+01   -0.2969529333E+01
   1 100   1  65   -0.2856578679E+01   -0.7188971481E+01
   1 100   1  66   -0.2856578679E+01   -0.6289869170E+01
   1 100   1  67   -0.2856578679E+01   -0.7942078590E+01
   1 100   1  68   -0.2856578679E+01   -0.4670051600E+01
   1 100   1  69   -0.2856578679E+01   -0.8772184518E+01
   1 100   1  70   -0.2856578679E+01   -0.4926052271E+01
   1 100   1  71   -0.2856578679E+01   -0.4455242135E+01
   1 100   1  72   -0.2856578679E+01   -0.1175573859E+02
   1 100   1  73   -0.2856578679E+01   -0.8572463592E+01
   1 100   1  74   -0.2856578679E+01   -0.7120810683E+01
   1 100   1  75   -0.2856578679E+01   -0.1593997040E+02
   1 100   1  76   -0.2856578679E+01   -0.1673677253E+02
   1 100   1  77   -0.2856578679E+01   -0.6820436406E+01
   1 100   1  78   -0.2856578679E+01   -0.9301784378E+01
   1 100   1  79   -0.2856578679E+01   -0.5526605086E+01
   1 100   1  80   -0.2856578679E+01   -0.4564071156E+01
   1 100   1  81   -0.2856578679E+01   -0.6829726647E+01
   1 100   1  82   -0.2856578679E+01   -0.4894075536E+01
   1 100   1  83   -0.2856578679E+01   -0.4631807754E+01
   1 100   1  84   -0.2856578679E+01   -0.4364621968E+01
   1 100   1  85   -0.2856578679E+01   -0.2805738086E+01
   1 100   1  86   -0.2856578679E+01   -0.5074110825E+01
