   1,   1, 0.837445882823326679E-04, 0.000000000000000000E+00
   1,   2,-0.121596098950398364E-04, 0.000000000000000000E+00
   1,   3,-0.121596098950398330E-04, 0.000000000000000000E+00
   1,   4, 0.400881825156169724E-04, 0.405148450355093876E-19
   1,   5, 0.878866062449673794E-05, 0.888219921500445591E-20
   1,   6, 0.878866062449673794E-05, 0.888219921500446344E-20
   2,   1,-0.121596098950398364E-04, 0.000000000000000000E+00
   2,   2, 0.837445882823326679E-04, 0.000000000000000000E+00
   2,   3, 0.121596098950398516E-04, 0.000000000000000000E+00
   2,   4, 0.878866062449673794E-05, 0.888219921500445591E-20
   2,   5, 0.400881825156169724E-04, 0.405148450355093876E-19
   2,   6,-0.878866062449673794E-05,-0.888219921500445742E-20
   3,   1,-0.121596098950398415E-04, 0.000000000000000000E+00
   3,   2, 0.121596098950398415E-04, 0.000000000000000000E+00
   3,   3, 0.837445882823326679E-04, 0.000000000000000000E+00
   3,   4, 0.878866062449673455E-05, 0.888219921500446043E-20
   3,   5,-0.878866062449673794E-05,-0.888219921500445742E-20
   3,   6, 0.400881825156169588E-04, 0.405148450355093876E-19
   4,   1, 0.400881825156169724E-04,-0.405148450355093876E-19
   4,   2, 0.878866062449673794E-05,-0.888219921500445140E-20
   4,   3, 0.878866062449673286E-05,-0.888219921500445591E-20
   4,   4, 0.837450578955595542E-04, 0.000000000000000000E+00
   4,   5,-0.121592776969944330E-04, 0.000000000000000000E+00
   4,   6,-0.121592776969944397E-04, 0.000000000000000000E+00
   5,   1, 0.878866062449673794E-05,-0.888219921500445892E-20
   5,   2, 0.400881825156169724E-04,-0.405148450355093936E-19
   5,   3,-0.878866062449673286E-05, 0.888219921500445591E-20
   5,   4,-0.121592776969944296E-04, 0.000000000000000000E+00
   5,   5, 0.837450578955595135E-04, 0.000000000000000000E+00
   5,   6, 0.121592776969944482E-04, 0.000000000000000000E+00
   6,   1, 0.878866062449673116E-05,-0.888219921500445290E-20
   6,   2,-0.878866062449673286E-05, 0.888219921500445591E-20
   6,   3, 0.400881825156169724E-04,-0.405148450355093876E-19
   6,   4,-0.121592776969944397E-04, 0.000000000000000000E+00
   6,   5, 0.121592776969944482E-04, 0.000000000000000000E+00
   6,   6, 0.837450578955594864E-04, 0.000000000000000000E+00
