   1,   1, 0.729334177979095512E-04, 0.000000000000000000E+00
   1,   2, 0.507073554691780561E-20, 0.000000000000000000E+00
   1,   3,-0.507073554691780561E-20, 0.000000000000000000E+00
   1,   4, 0.000000000000000000E+00,-0.633841943364725701E-21
   1,   5, 0.621472921566818763E-05,-0.621472921566818763E-05
   1,   6, 0.621472921566818763E-05, 0.621472921566818763E-05
   2,   1, 0.507073554691780561E-20, 0.000000000000000000E+00
   2,   2, 0.919339822246149723E-04, 0.000000000000000000E+00
   2,   3, 0.507073554691780561E-20,-0.119367958320398511E-04
   2,   4, 0.621474992022096274E-05,-0.621474992022096274E-05
   2,   5, 0.000000000000000000E+00, 0.633841943364725701E-21
   2,   6, 0.000000000000000000E+00,-0.633841943364725701E-21
   3,   1,-0.507073554691780561E-20, 0.000000000000000000E+00
   3,   2, 0.507073554691780561E-20, 0.119367958320398511E-04
   3,   3, 0.919339822246149723E-04, 0.000000000000000000E+00
   3,   4, 0.621474992022096274E-05, 0.621474992022096274E-05
   3,   5, 0.000000000000000000E+00,-0.633841943364725701E-21
   3,   6, 0.000000000000000000E+00, 0.633841943364725701E-21
   4,   1,-0.633841943364725701E-21,-0.633841943364725701E-21
   4,   2, 0.621474992022096613E-05, 0.621474992022096443E-05
   4,   3, 0.621474992022096274E-05,-0.621474992022096443E-05
   4,   4, 0.729334395721633379E-04,-0.594226821904430227E-22
   4,   5, 0.000000000000000000E+00, 0.594226821904430227E-22
   4,   6, 0.000000000000000000E+00,-0.594226821904430227E-22
   5,   1, 0.621472921566818593E-05, 0.621472921566818763E-05
   5,   2,-0.126768388672945140E-20, 0.000000000000000000E+00
   5,   3, 0.000000000000000000E+00, 0.000000000000000000E+00
   5,   4, 0.000000000000000000E+00, 0.594226821904430227E-22
   5,   5, 0.919342108508208977E-04,-0.594226821904430227E-22
   5,   6, 0.000000000000000000E+00, 0.119364732783409755E-04
   6,   1, 0.621472921566818932E-05,-0.621472921566818763E-05
   6,   2, 0.633841943364725701E-21, 0.000000000000000000E+00
   6,   3, 0.126768388672945140E-20, 0.000000000000000000E+00
   6,   4, 0.000000000000000000E+00,-0.594226821904430227E-22
   6,   5, 0.000000000000000000E+00,-0.119364732783409755E-04
   6,   6, 0.919342108508208977E-04,-0.594226821904430227E-22
