#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01   -0.1961263384E+01   -0.2505715663E+02   -0.1580184475E+02    0.0000000000E+00   -0.1121657526E+02
     0.2000000000E+01    0.9071627437E-02   -0.2239093585E+02   -0.1486713145E+02    0.0000000000E+00   -0.7514732775E+01
     0.3000000000E+01    0.1088433664E+02   -0.2038477550E+02   -0.1663662059E+02    0.0000000000E+00    0.7136181735E+01
     0.4000000000E+01    0.1088433664E+02   -0.2038477428E+02   -0.1663662053E+02    0.0000000000E+00    0.7136182894E+01
     0.5000000000E+01    0.2234227441E+02   -0.8311057229E+01   -0.1538998089E+02    0.0000000000E+00    0.2942119807E+02
     0.6000000000E+01    0.2234227441E+02   -0.8311057956E+01   -0.1538998351E+02    0.0000000000E+00    0.2942119997E+02
     0.7000000000E+01    0.2332246924E+02   -0.8995324537E+01   -0.1581438295E+02    0.0000000000E+00    0.3014152765E+02
     0.8000000000E+01    0.2956276383E+02   -0.5218436357E+01   -0.1417955674E+02    0.0000000000E+00    0.3852388421E+02
