#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.6288148221E+01   -0.1659609813E+02   -0.8265544489E+01   -0.1977396267E+01    0.8235088764E+01    0.1262857086E+01   -0.8131131068E+01
     0.2000000000E+01    0.7079947814E+01    0.1991969555E+01    0.5353261829E+01   -0.1726685985E+01    0.3360824893E+01    0.1275608308E-01    0.5360650240E+01
     0.3000000000E+01    0.1196617862E+02    0.8753248401E+01    0.1059786174E+02   -0.1368316885E+01    0.1844709433E+01    0.4364250119E-02    0.1059029031E+02
     0.4000000000E+01    0.1196617862E+02    0.8753248243E+01    0.1059785922E+02   -0.1368319405E+01    0.1844707071E+01    0.4364249890E-02    0.1059028788E+02
     0.5000000000E+01    0.2169359207E+02    0.2862350723E+02    0.2256554806E+02    0.8719559907E+00   -0.6057997144E+01   -0.5040658462E-02    0.2257067404E+02
     0.6000000000E+01    0.2169359207E+02    0.2862350827E+02    0.2256554790E+02    0.8719558292E+00   -0.6057998354E+01   -0.5040660469E-02    0.2257067404E+02
     0.7000000000E+01    0.2233812170E+02    0.2895940302E+02    0.2278958680E+02    0.4514651080E+00   -0.6169833480E+01   -0.4789788160E-02    0.2279062002E+02
     0.8000000000E+01    0.2894001184E+02    0.3785903281E+02    0.2953249581E+02    0.5924839717E+00   -0.8326467019E+01   -0.9385663173E-01    0.2944471602E+02
