#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.1816433934E+01   -0.1070946598E+02   -0.3737377840E+01   -0.1920943905E+01    0.6971386824E+01    0.5682281197E+00   -0.3537751850E+01
     0.2000000000E+01    0.2829781878E+01   -0.4035652503E+01    0.1049185501E+01   -0.1780596377E+01    0.5091782945E+01    0.1060033439E+00    0.6227038916E+00
     0.3000000000E+01    0.6897168181E+01    0.1727896728E+01    0.5170792960E+01   -0.1726375221E+01    0.3442748155E+01    0.9610364000E-02    0.5172972042E+01
     0.4000000000E+01    0.8726163070E+01    0.4303043465E+01    0.7175095314E+01   -0.1551067755E+01    0.2872042292E+01    0.8296514522E-02    0.7155676257E+01
     0.5000000000E+01    0.1995417111E+02    0.2610691803E+02    0.2053253952E+02    0.5783684100E+00   -0.5574386029E+01   -0.3571415594E-02    0.2053357857E+02
     0.6000000000E+01    0.2540502563E+02    0.3303695539E+02    0.2623902219E+02    0.8339965644E+00   -0.6798220427E+01   -0.3290331014E-01    0.2618545475E+02
     0.7000000000E+01    0.2685708262E+02    0.3552335228E+02    0.2785119712E+02    0.9941145002E+00   -0.7686747224E+01   -0.5251871507E-01    0.2789131098E+02
     0.8000000000E+01    0.2758248809E+02    0.3615095326E+02    0.2829926991E+02    0.7167818190E+00   -0.7798411273E+01   -0.1073821738E+00    0.2826830147E+02
