#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.8059087140E+01   -0.1897278683E+02   -0.1039556854E+02   -0.2336481395E+01    0.8554291677E+01    0.1951603228E+01    0.9642389570E+01
     0.2000000000E+01    0.1376955736E+02    0.1110985024E+02    0.1247402328E+02   -0.1295534081E+01    0.1364226908E+01    0.2548470576E-02    0.1246761482E+02
     0.3000000000E+01    0.1376955736E+02    0.1110985186E+02    0.1247402327E+02   -0.1295534097E+01    0.1364225277E+01    0.2548470659E-02    0.1246761482E+02
     0.4000000000E+01    0.1376955736E+02    0.1110985262E+02    0.1247402515E+02   -0.1295532218E+01    0.1364226389E+01    0.2548471025E-02    0.1246761644E+02
     0.5000000000E+01    0.1943550284E+02    0.2565898635E+02    0.2019524427E+02    0.7597414348E+00   -0.5463757648E+01   -0.3380884079E-02    0.2019752060E+02
     0.6000000000E+01    0.1943550284E+02    0.2565898790E+02    0.2019524365E+02    0.7597408099E+00   -0.5463759824E+01   -0.3380884301E-02    0.2019751898E+02
     0.7000000000E+01    0.1943550284E+02    0.2565898987E+02    0.2019524439E+02    0.7597415516E+00   -0.5463761048E+01   -0.3380884634E-02    0.2019752060E+02
     0.8000000000E+01    0.2810383076E+02    0.3661099940E+02    0.2823473221E+02    0.1309014453E+00   -0.8370934385E+01   -0.6252482713E-01    0.2833759659E+02
