   -0.7263568591E+00   -0.4079184454E+01
   -0.1537771171E-05   -0.2584414405E-05
    0.1197366568E-05   -0.7077349166E-06
    0.1998578295E-06    0.3096454295E-07
   -0.6695839354E-05    0.2170664257E-04
    0.3067799402E-04   -0.4245296815E-06
   -0.4096402680E-02   -0.2733902399E-01
   -0.2649712784E-06   -0.4458932865E-06
    0.8255502742E-06    0.2636255422E-06
   -0.2595251708E-05    0.1858686887E-05
    0.1145194452E+01   -0.1023438327E+01
    0.5936868103E-06    0.2245085916E-06
   -0.4714459419E-04    0.5566680387E-05
   -0.3522324690E-04    0.4060299486E-04
   -0.1469567767E-05    0.3316149907E-06
   -0.2137171414E-06    0.2234497507E-06
   -0.3095359544E-06    0.2838176800E-07
    0.6559760527E+00   -0.2787845933E+01
   -0.7292167997E-05    0.2590690646E-05
    0.3333006197E-05   -0.1280995179E-04
    0.3293981505E-05    0.4923611139E-06
    0.2498318448E-05    0.8886740958E-06
   -0.5244349942E-06   -0.5001315644E-06
    0.1930590145E-06    0.2680062600E-06
    0.8168975147E-05   -0.1606664522E-05
    0.6718571937E-05   -0.1277652347E-05
   -0.8072383809E-06   -0.1205459601E-05
   -0.2479560347E-05    0.3042426552E-05
    0.5731641891E+00   -0.4990233396E+00
   -0.3364808760E-06   -0.2607789770E-06
   -0.2096306643E-04    0.1340818669E-04
    0.8424166918E-05    0.1280890748E-04
   -0.4998203872E+00    0.5782330489E+00
   -0.4617010077E-06    0.1274491769E-06
    0.2931931552E-06   -0.4763926123E-06
   -0.3526405875E-06    0.6434140673E-06
    0.1722359257E-04   -0.3420071741E-05
    0.6787092188E-05    0.5097602962E-05
    0.1271843590E-08   -0.3531166129E-06
   -0.2411318361E-05   -0.1112340138E-05
   -0.2350789208E-05    0.5702357038E-05
   -0.5335815368E+00   -0.8395312918E+00
    0.3044287889E-04   -0.5574529831E-05
   -0.3073159433E-04   -0.1482355614E-04
   -0.2228079061E+00    0.1786597772E+00
    0.2441033524E-05    0.5478703129E-06
    0.1424596472E-05   -0.1488873923E-05
   -0.2248868437E-06    0.2177854574E-06
   -0.4277392108E-05   -0.1129787210E-04
    0.4958428152E-05   -0.2642055186E-05
   -0.2989616533E-06    0.1717061242E-06
   -0.1000366499E+00   -0.4624603055E+00
   -0.1317987570E-06    0.3695088268E-06
   -0.8178185865E-06    0.7552836251E-06
    0.1391776217E-05   -0.9830341885E-07
    0.7977045386E-05    0.7989946378E-05
   -0.3116735315E-05    0.6135728572E-05
   -0.3119921209E+00   -0.1285275033E+01
   -0.1363724210E-05   -0.1432576998E-06
   -0.7863174747E-06    0.3759593016E-06
   -0.5684521881E-06    0.8383985692E-06
    0.1033516603E+00   -0.1019890122E+00
    0.5001813284E-05    0.2359929280E-05
    0.1802782672E-04   -0.7770852992E-05
    0.2291500747E-06   -0.1174325256E-06
    0.7453222558E-06   -0.9448935309E-06
   -0.3933881731E-06   -0.4736502235E-06
   -0.6212420598E+00    0.1197230364E+01
   -0.4572064696E-07    0.3319634742E-07
   -0.3825707265E-06   -0.6839882190E-06
   -0.2705094086E-07    0.1177466121E-06
    0.5391809949E+00   -0.6791883910E+00
   -0.2419331093E-06   -0.1553936731E-06
    0.1717922505E-07    0.4025786889E-06
   -0.5899017861E-06    0.1443730779E-06
   -0.1934314098E-04    0.5309792767E-05
    0.1043105874E-05    0.9097506392E-05
    0.2024977851E+00   -0.9437471824E+00
    0.1513332926E-05    0.1242122388E-05
   -0.1630059467E-05   -0.3474168189E-05
    0.1863074694E-05   -0.2304028487E-06
    0.1042120338E-06   -0.4943337061E-07
   -0.6174272988E-07   -0.8122194095E-07
    0.2116609571E-06   -0.1802584207E-06
   -0.9834395073E-06   -0.9640687778E-06
    0.1158977724E-05    0.2350846877E-08
   -0.1257826182E-05    0.3711551971E-06
    0.8914726038E+00    0.8167574856E-02
    0.1078520585E-04    0.6406692692E-05
   -0.3240766984E-05    0.1835750450E-05
   -0.6902259188E-06   -0.3825343788E-06
    0.3413479666E-06   -0.7747423376E-06
    0.2009075871E-06    0.4332616445E-06
    0.4055314710E-06    0.2255091540E-06
   -0.1854341674E-06   -0.6786943008E-07
    0.8088576792E-06   -0.4607468624E-06
   -0.1134122111E-05    0.6470274249E-06
   -0.3585571689E+00    0.5771143526E+00
    0.9552601748E-05   -0.1132663265E-04
    0.4982242482E-05   -0.5137180550E-05
   -0.1420369396E-04   -0.1630440602E-05
   -0.5470006389E-05   -0.3645105316E-05
   -0.9916182596E-08   -0.2737175122E-06
    0.4254998748E-06    0.2898807555E-06
    0.6778544641E-05   -0.9617863880E-05
   -0.4387821244E-05   -0.8653547655E-05
    0.4525391405E+00   -0.4949001396E+00
    0.4956060979E-06   -0.5522227534E-06
   -0.4480756511E-06   -0.5141653357E-06
    0.1922875882E-07    0.7974180775E-07
    0.7396372000E-07   -0.3319851116E-06
    0.6789944181E-06    0.2909232035E-06
    0.2068927358E-04   -0.1366625840E-04
    0.8299257566E-05   -0.1516441432E-04
   -0.1932974565E-07   -0.8430875208E-07
   -0.2402945564E-06    0.3840282222E-06
   -0.4865629241E-06   -0.8463536868E-07
   -0.5252033799E-01    0.1915578065E+00
   -0.2321391214E-05    0.5032394643E-06
    0.1023742784E-05   -0.1054482907E-05
    0.1456974422E-06   -0.1988210906E-07
   -0.4085809562E-06   -0.1549572114E-05
   -0.1422281711E-05   -0.3097008547E-06
