   -0.2748360174E-01    0.5945659911E-19
   -0.3772706754E-10    0.3713966620E-10
   -0.6951498561E-10   -0.8532450745E-10
    0.4490433941E-10   -0.1334204546E-09
    0.1657572937E-09   -0.1730085042E-09
    0.3099116796E-09   -0.7974003863E-10
   -0.5764289839E-03   -0.1027542785E-03
    0.1163096040E-10   -0.1392236971E-11
   -0.1113096221E-08    0.4996593785E-09
   -0.5314408387E-09   -0.2815822503E-08
    0.6263342101E-03    0.1667277219E-02
   -0.1649497129E-10   -0.5636418564E-10
   -0.1379477050E-10    0.1279583563E-10
   -0.7211874862E-10    0.1026984044E-09
    0.3210818892E-09   -0.4084585627E-09
    0.1439951337E-08    0.5680355029E-09
   -0.5908020502E-09   -0.4067673218E-09
   -0.1125880335E-02    0.3240382331E-02
    0.6911236720E-09    0.6448365181E-09
   -0.9971180464E-09    0.1280414674E-10
   -0.1316977895E-08   -0.8304442063E-10
   -0.5963234077E-10   -0.3463578628E-10
    0.9639684913E-10   -0.1119950355E-09
   -0.1878371446E-09   -0.2205457388E-09
    0.1612759606E-10   -0.1292136366E-09
    0.3170245182E-09    0.3647443685E-10
    0.6867413453E-09   -0.6943329976E-09
    0.8318081273E-09   -0.4836942808E-09
   -0.9056980249E-03   -0.4153979920E-03
    0.2335730648E-09    0.3477973629E-09
    0.4968806891E-09    0.4026881865E-09
    0.6487986404E-09    0.6865054896E-09
    0.1915397099E-04    0.6616752439E-03
    0.2337299070E-09    0.2125460661E-09
   -0.5469747766E-09   -0.1029428381E-09
    0.9187345817E-10    0.2712323782E-10
    0.4591973151E-09   -0.2899654756E-09
    0.2522783789E-10    0.1316476402E-09
   -0.1418317535E-09    0.2023598250E-09
    0.7100973612E-09    0.1897681440E-09
   -0.2668724389E-09   -0.6151791981E-09
    0.1019337502E-03    0.2274977680E-02
    0.1613161480E-09   -0.2401161046E-09
    0.1843635044E-10    0.1020862764E-09
    0.1296597162E-03   -0.9402088707E-04
    0.4673733520E-10    0.1962046961E-09
    0.3506172183E-09    0.1819575171E-09
    0.7877932324E-10   -0.8879089250E-10
   -0.1487601519E-10    0.6155829336E-10
   -0.1034777190E-09    0.5018239150E-10
   -0.3605440260E-10   -0.6096667796E-10
   -0.5074456978E-03    0.3897020222E-04
   -0.5117778748E-10    0.1993099990E-10
    0.5183712474E-10    0.2519131244E-09
    0.2695430089E-10    0.1527065682E-10
    0.6021356648E-10   -0.1215588656E-09
    0.4517242144E-10    0.3098570518E-10
   -0.1604605939E-03   -0.2207006627E-03
   -0.3140436759E-10   -0.3288268868E-09
    0.1790248157E-09    0.1437076398E-09
   -0.7569093088E-09    0.3143711765E-09
    0.1766526793E-03   -0.1300890275E-02
   -0.9787431730E-10    0.7640599162E-09
    0.5193251284E-09    0.3018803497E-09
    0.4469595734E-10    0.9662504049E-10
   -0.1284727093E-09    0.1869512931E-09
   -0.3759404982E-09    0.4067978403E-09
    0.1134962446E-02   -0.4588155941E-02
   -0.5247723799E-10   -0.1884739508E-09
    0.6014104387E-11   -0.3115518180E-10
   -0.2147842833E-09    0.2995561653E-09
   -0.7060545655E-03    0.1155283219E-02
    0.9148578551E-10    0.2985526480E-10
   -0.3124561896E-09   -0.2508000714E-09
    0.1142279771E-10    0.3912788149E-10
    0.1554497058E-09    0.7442838708E-10
    0.5489727549E-09    0.4400989232E-10
    0.1932528815E-03    0.2232221281E-02
   -0.4294169773E-08   -0.1769740449E-08
    0.1458833580E-10    0.7967687671E-10
    0.4340618729E-10   -0.1661799062E-09
    0.2998450604E-10    0.1132245459E-09
   -0.8098792829E-10    0.4860460839E-10
    0.4454461055E-09   -0.2395225109E-10
   -0.1092297877E-09   -0.3495107852E-10
   -0.1473627083E-09   -0.3504258017E-09
