#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.2148573668E+01   -0.1110889007E+02   -0.3925754101E+01   -0.1777180433E+01    0.7178395629E+01    0.6767637711E+00
     0.2000000000E+01    0.4306197209E+01   -0.2335354333E+01    0.2476342270E+01   -0.1829854939E+01    0.4838392006E+01    0.8666535939E-01
     0.3000000000E+01    0.7749277762E+01    0.3089211131E+01    0.6215863588E+01   -0.1533414175E+01    0.3126450235E+01    0.1148768379E-01
     0.4000000000E+01    0.7749277762E+01    0.3089210210E+01    0.6215863063E+01   -0.1533414699E+01    0.3126450631E+01    0.1148768192E-01
     0.5000000000E+01    0.1813202863E+02    0.2357750277E+02    0.1852123063E+02    0.3892019907E+00   -0.5056273330E+01   -0.2031539782E-02
     0.6000000000E+01    0.2019238914E+02    0.2599560965E+02    0.2058458359E+02    0.3921944497E+00   -0.5411029508E+01   -0.3158478925E-02
     0.7000000000E+01    0.2991869694E+02    0.3982675712E+02    0.3100489404E+02    0.1086197098E+01   -0.8815208509E+01   -0.7703127643E-01
     0.8000000000E+01    0.2991869694E+02    0.3982676290E+02    0.3100489533E+02    0.1086198384E+01   -0.8815212996E+01   -0.7703138796E-01
