#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.6488770625E+01   -0.1692722097E+02   -0.8299801637E+01   -0.1811031012E+01    0.8625534979E+01    0.1184570703E+01
     0.2000000000E+01    0.1053706252E+02    0.7019415599E+01    0.9165274263E+01   -0.1371788258E+01    0.2144535492E+01    0.4903614127E-02
     0.3000000000E+01    0.1053706252E+02    0.7019413666E+01    0.9165272860E+01   -0.1371789661E+01    0.2144536021E+01    0.4903613213E-02
     0.4000000000E+01    0.1076165554E+02    0.6837442258E+01    0.9156324648E+01   -0.1605330889E+01    0.2319091198E+01    0.5157326264E-02
     0.5000000000E+01    0.1868024714E+02    0.2439048695E+02    0.1924507492E+02    0.5648277825E+00   -0.5145417019E+01   -0.2240537303E-02
     0.6000000000E+01    0.2412404820E+02    0.3181611677E+02    0.2513672304E+02    0.1012674837E+01   -0.6677937885E+01   -0.7674362252E-02
     0.7000000000E+01    0.2412404822E+02    0.3181613465E+02    0.2513672933E+02    0.1012681107E+01   -0.6677949462E+01   -0.7674372850E-02
     0.8000000000E+01    0.2603479265E+02    0.3345116230E+02    0.2659441345E+02    0.5596208047E+00   -0.6859753578E+01   -0.9742385378E-02
