#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.7984830701E+01   -0.1890094256E+02   -0.1012376320E+02   -0.2138932497E+01    0.8608746632E+01    0.1307919381E+01
     0.2000000000E+01    0.1386525348E+02    0.1148365787E+02    0.1267950341E+02   -0.1185750061E+01    0.1195874891E+01    0.2084453804E-02
     0.3000000000E+01    0.1386525348E+02    0.1148365768E+02    0.1267950289E+02   -0.1185750588E+01    0.1195874558E+01    0.2084453661E-02
     0.4000000000E+01    0.1386525348E+02    0.1148365554E+02    0.1267950193E+02   -0.1185751551E+01    0.1195875734E+01    0.2084453998E-02
     0.5000000000E+01    0.1953829272E+02    0.2570626858E+02    0.2036151329E+02    0.8232205731E+00   -0.5344770051E+01   -0.2930196332E-02
     0.6000000000E+01    0.1953829272E+02    0.2570626827E+02    0.2036151302E+02    0.8232203030E+00   -0.5344770005E+01   -0.2930195985E-02
     0.7000000000E+01    0.1953829272E+02    0.2570626058E+02    0.2036151067E+02    0.8232179443E+00   -0.5344764673E+01   -0.2930196368E-02
     0.8000000000E+01    0.2787167994E+02    0.3629350563E+02    0.2818720288E+02    0.3155229472E+00   -0.8105469227E+01   -0.2623661935E-01
