#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.9028653025E+00   -0.9499131046E+01   -0.2705263983E+01   -0.1802398681E+01    0.6822813296E+01    0.5945254870E+00
     0.2000000000E+01    0.3566147091E+01   -0.3378683664E+01    0.1691503899E+01   -0.1874643193E+01    0.5056729457E+01    0.1466767891E+00
     0.3000000000E+01    0.5318871715E+01   -0.1722036836E+00    0.3665779299E+01   -0.1653092416E+01    0.3846166325E+01    0.4202872028E-01
     0.4000000000E+01    0.7294100464E+01    0.2565074287E+01    0.5719127368E+01   -0.1574973096E+01    0.3152936874E+01    0.9363978983E-02
     0.5000000000E+01    0.2301126965E+02    0.3004835173E+02    0.2378421375E+02    0.7729440978E+00   -0.6264229169E+01   -0.5537629896E-02
     0.6000000000E+01    0.2385022230E+02    0.3066482338E+02    0.2456697985E+02    0.7167575572E+00   -0.6098023141E+01   -0.5230495538E-02
     0.7000000000E+01    0.2600846912E+02    0.3423252541E+02    0.2680942862E+02    0.8009594951E+00   -0.7422765777E+01   -0.2667521705E-01
     0.8000000000E+01    0.2935033115E+02    0.3906806999E+02    0.3035664211E+02    0.1006310965E+01   -0.8718854169E+01   -0.9430054292E-01
