#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.1454148284E+01   -0.1035051315E+02   -0.3297222972E+01   -0.1843074688E+01    0.7017145586E+01    0.6221487449E+00
     0.2000000000E+01    0.1416871796E+01   -0.5807621710E+01   -0.2642307795E+00   -0.1681102575E+01    0.5517613320E+01    0.2679838452E+00
     0.3000000000E+01    0.7352679794E+01    0.2375066561E+01    0.5689073228E+01   -0.1663606566E+01    0.3312205113E+01    0.1463660956E-01
     0.4000000000E+01    0.9909344870E+01    0.5987801867E+01    0.8457418787E+01   -0.1451926083E+01    0.2469493894E+01    0.5577545260E-02
     0.5000000000E+01    0.2125651898E+02    0.2756951541E+02    0.2186510048E+02    0.6085814948E+00   -0.5704311478E+01   -0.3578653491E-02
     0.6000000000E+01    0.2493015209E+02    0.3300942865E+02    0.2600303879E+02    0.1072886704E+01   -0.7005141845E+01   -0.8271690993E-02
     0.7000000000E+01    0.2629276480E+02    0.3426281345E+02    0.2699902945E+02    0.7062646447E+00   -0.7263785044E+01   -0.2904382576E-01
     0.8000000000E+01    0.2944502714E+02    0.3879938764E+02    0.3036255337E+02    0.9175262285E+00   -0.8444019214E+01   -0.1072504310E+00
