   1,   1, 0.614104317751206315E-04, 0.000000000000000000E+00
   1,   2, 0.877236444790423854E-05, 0.000000000000000000E+00
   1,   3, 0.877236444790424532E-05, 0.000000000000000000E+00
   1,   4,-0.592582059005591902E-04,-0.674742596880589662E-22
   1,   5, 0.110921955772673107E-04, 0.126301104381597767E-22
   1,   6, 0.110921955772673192E-04, 0.126301104381597635E-22
   2,   1, 0.877236444790423854E-05, 0.000000000000000000E+00
   2,   2, 0.614104317751206315E-04, 0.000000000000000000E+00
   2,   3, 0.877236444790423854E-05, 0.000000000000000000E+00
   2,   4, 0.110921955772673107E-04, 0.126301104381597899E-22
   2,   5,-0.592582059005591902E-04,-0.674742596880589897E-22
   2,   6, 0.110921955772673107E-04, 0.126301104381597899E-22
   3,   1, 0.877236444790424701E-05, 0.000000000000000000E+00
   3,   2, 0.877236444790424701E-05, 0.000000000000000000E+00
   3,   3, 0.614104317751206044E-04, 0.000000000000000000E+00
   3,   4, 0.110921955772673192E-04, 0.126301104381597635E-22
   3,   5, 0.110921955772673192E-04, 0.126301104381597811E-22
   3,   6,-0.592582059005592105E-04,-0.674742596880589662E-22
   4,   1,-0.592582059005591631E-04, 0.674742596880589662E-22
   4,   2, 0.110921955772673192E-04,-0.126301104381597870E-22
   4,   3, 0.110921955772673107E-04,-0.126301104381597738E-22
   4,   4, 0.614104738410758158E-04, 0.000000000000000000E+00
   4,   5, 0.877235736332021201E-05, 0.000000000000000000E+00
   4,   6, 0.877235736332020692E-05, 0.000000000000000000E+00
   5,   1, 0.110921955772673192E-04,-0.126301104381597899E-22
   5,   2,-0.592582059005591631E-04, 0.674742596880589427E-22
   5,   3, 0.110921955772673107E-04,-0.126301104381597899E-22
   5,   4, 0.877235736332021201E-05, 0.000000000000000000E+00
   5,   5, 0.614104738410758158E-04, 0.000000000000000000E+00
   5,   6, 0.877235736332021201E-05, 0.000000000000000000E+00
   6,   1, 0.110921955772673192E-04,-0.126301104381597738E-22
   6,   2, 0.110921955772673158E-04,-0.126301104381597870E-22
   6,   3,-0.592582059005591631E-04, 0.674742596880589544E-22
   6,   4, 0.877235736332020692E-05, 0.000000000000000000E+00
   6,   5, 0.877235736332020692E-05, 0.000000000000000000E+00
   6,   6, 0.614104738410758294E-04, 0.000000000000000000E+00
