   1,   1, 0.896432957847895332E-04, 0.000000000000000000E+00
   1,   2,-0.507073554691780561E-20, 0.000000000000000000E+00
   1,   3, 0.152122066407534138E-19, 0.000000000000000000E+00
   1,   4, 0.380305166018835346E-20, 0.800035029725914889E-36
   1,   5,-0.126768388672945140E-20, 0.145182391266343835E-35
   1,   6, 0.633841943364725626E-20,-0.595554179744214416E-35
   2,   1, 0.000000000000000000E+00, 0.000000000000000000E+00
   2,   2, 0.367536254477996495E-04, 0.000000000000000000E+00
   2,   3, 0.000000000000000000E+00, 0.000000000000000000E+00
   2,   4, 0.507073554691780561E-20,-0.305189397211526813E-35
   2,   5, 0.000000000000000000E+00,-0.370368285505279142E-35
   2,   6,-0.331871687937363726E-04, 0.242943506993745272E-19
   3,   1, 0.000000000000000000E+00, 0.000000000000000000E+00
   3,   2, 0.507073554691780561E-20, 0.000000000000000000E+00
   3,   3, 0.367536254477996698E-04, 0.000000000000000000E+00
   3,   4, 0.000000000000000000E+00,-0.325894441468761648E-36
   3,   5,-0.331871687937363862E-04, 0.242943506993745392E-19
   3,   6, 0.507073554691780561E-20,-0.933333021102617494E-35
   4,   1, 0.126768388672945140E-20, 0.583866354812521713E-36
   4,   2, 0.126768388672945140E-20, 0.166799258757683111E-35
   4,   3, 0.126768388672945140E-20, 0.583866354812521963E-36
   4,   4, 0.896380538843814654E-04, 0.000000000000000000E+00
   4,   5,-0.507073554691780561E-20, 0.000000000000000000E+00
   4,   6, 0.507073554691780561E-20, 0.000000000000000000E+00
   5,   1, 0.253536777345890281E-20,-0.583866354812521963E-36
   5,   2, 0.253536777345890281E-20, 0.733944318198058151E-35
   5,   3,-0.331871687937363862E-04,-0.242943506993745362E-19
   5,   4, 0.101414710938356112E-19, 0.000000000000000000E+00
   5,   5, 0.367492742321056618E-04, 0.000000000000000000E+00
   5,   6, 0.101414710938356112E-19, 0.000000000000000000E+00
   6,   1, 0.507073554691780561E-20,-0.542063116382154657E-36
   6,   2,-0.331871687937363726E-04,-0.242943506993745392E-19
   6,   3, 0.507073554691780561E-20, 0.846537265317525889E-35
   6,   4,-0.507073554691780561E-20, 0.000000000000000000E+00
   6,   5, 0.507073554691780561E-20, 0.000000000000000000E+00
   6,   6, 0.367492742321056550E-04, 0.000000000000000000E+00
