 iks ibn iq imode en fm
   1 100   1   1   -0.2390176058E+01    0.0000000000E+00
   1 100   1   2   -0.2390176058E+01    0.0000000000E+00
   1 100   1   3   -0.2390176058E+01    0.0000000000E+00
   1 100   1   4   -0.2390176058E+01   -0.1502703141E+02
   1 100   1   5   -0.2390176058E+01   -0.1074999979E+02
   1 100   1   6   -0.2390176058E+01   -0.2362252339E+02
   1 100   1   7   -0.2390176058E+01   -0.1440508587E+02
   1 100   1   8   -0.2390176058E+01   -0.1585230907E+02
   1 100   1   9   -0.2390176058E+01   -0.1466288485E+02
   1 100   1  10   -0.2390176058E+01   -0.2256291685E+02
   1 100   1  11   -0.2390176058E+01   -0.9700361188E+01
   1 100   1  12   -0.2390176058E+01   -0.1418618018E+02
   1 100   1  13   -0.2390176058E+01   -0.9401823886E+01
   1 100   1  14   -0.2390176058E+01   -0.1121515949E+02
   1 100   1  15   -0.2390176058E+01   -0.1738764676E+02
   1 100   1  16   -0.2390176058E+01   -0.3420528744E+02
   1 100   1  17   -0.2390176058E+01   -0.9223653430E+01
   1 100   1  18   -0.2390176058E+01   -0.1263831313E+02
   1 100   1  19   -0.2390176058E+01   -0.8858438981E+01
   1 100   1  20   -0.2390176058E+01   -0.9794126393E+01
   1 100   1  21   -0.2390176058E+01   -0.6032564130E+01
   1 100   1  22   -0.2390176058E+01   -0.9257797471E+01
   1 100   1  23   -0.2390176058E+01   -0.1027106459E+02
   1 100   1  24   -0.2390176058E+01   -0.8213146276E+01
   1 100   1  25   -0.2390176058E+01   -0.6224164374E+01
   1 100   1  26   -0.2390176058E+01   -0.2040853354E+02
   1 100   1  27   -0.2390176058E+01   -0.1623396784E+02
   1 100   1  28   -0.2390176058E+01   -0.6989140779E+01
   1 100   1  29   -0.2390176058E+01   -0.8701241680E+01
   1 100   1  30   -0.2390176058E+01   -0.1050706404E+02
   1 100   1  31   -0.2390176058E+01   -0.7334266741E+01
   1 100   1  32   -0.2390176058E+01   -0.9633648963E+01
   1 100   1  33   -0.2390176058E+01   -0.6643899804E+01
   1 100   1  34   -0.2390176058E+01   -0.7861058517E+01
   1 100   1  35   -0.2390176058E+01   -0.6295409425E+01
   1 100   1  36   -0.2390176058E+01   -0.6479813842E+01
   1 100   1  37   -0.2390176058E+01   -0.6625097956E+01
   1 100   1  38   -0.2390176058E+01   -0.8647714637E+01
   1 100   1  39   -0.2390176058E+01   -0.9165309553E+01
   1 100   1  40   -0.2390176058E+01   -0.9597321330E+01
   1 100   1  41   -0.2390176058E+01   -0.2274594457E+02
   1 100   1  42   -0.2390176058E+01   -0.8842362781E+01
   1 100   1  43   -0.2390176058E+01   -0.6384638967E+01
   1 100   1  44   -0.2390176058E+01   -0.1493290987E+02
   1 100   1  45   -0.2390176058E+01   -0.6358137466E+01
   1 100   1  46   -0.2390176058E+01   -0.6316775403E+01
   1 100   1  47   -0.2390176058E+01   -0.1243249886E+02
   1 100   1  48   -0.2390176058E+01   -0.1441894565E+02
   1 100   1  49   -0.2390176058E+01   -0.8891638314E+01
   1 100   1  50   -0.2390176058E+01   -0.7886724064E+01
   1 100   1  51   -0.2390176058E+01   -0.6976173803E+01
   1 100   1  52   -0.2390176058E+01   -0.7303940313E+01
   1 100   1  53   -0.2390176058E+01   -0.8983744295E+01
   1 100   1  54   -0.2390176058E+01   -0.1344442217E+02
   1 100   1  55   -0.2390176058E+01   -0.5945769431E+01
   1 100   1  56   -0.2390176058E+01   -0.1207946513E+02
   1 100   1  57   -0.2390176058E+01   -0.8958136038E+01
   1 100   1  58   -0.2390176058E+01   -0.7354556347E+01
   1 100   1  59   -0.2390176058E+01   -0.9068162321E+01
   1 100   1  60   -0.2390176058E+01   -0.1221854579E+02
   1 100   1  61   -0.2390176058E+01   -0.4816249767E+01
   1 100   1  62   -0.2390176058E+01   -0.7482647456E+01
   1 100   1  63   -0.2390176058E+01   -0.5639276693E+01
   1 100   1  64   -0.2390176058E+01   -0.1010944469E+02
   1 100   1  65   -0.2390176058E+01   -0.7237202166E+01
   1 100   1  66   -0.2390176058E+01   -0.6244075026E+01
   1 100   1  67   -0.2390176058E+01   -0.4628941309E+01
   1 100   1  68   -0.2390176058E+01   -0.8454423203E+01
