 ikr ibn iq imode EPCE[meV]
   1 100   1   1    0.0000000000E+00
   1 100   1   2    0.0000000000E+00
   1 100   1   3    0.0000000000E+00
   1 100   1   4    0.1555921364E+02
   1 100   1   5    0.1128659284E+02
   1 100   1   6    0.2438055489E+02
   1 100   1   7    0.1501788241E+02
   1 100   1   8    0.1624630667E+02
   1 100   1   9    0.1525484501E+02
   1 100   1  10    0.2327076470E+02
   1 100   1  11    0.9975331364E+01
   1 100   1  12    0.1455430496E+02
   1 100   1  13    0.9946559417E+01
   1 100   1  14    0.1146904797E+02
   1 100   1  15    0.1803560687E+02
   1 100   1  16    0.3504971301E+02
   1 100   1  17    0.9704094493E+01
   1 100   1  18    0.1324784317E+02
   1 100   1  19    0.9293367911E+01
   1 100   1  20    0.1027915929E+02
   1 100   1  21    0.6385712851E+01
   1 100   1  22    0.9710760072E+01
   1 100   1  23    0.1086116854E+02
   1 100   1  24    0.8717320248E+01
   1 100   1  25    0.6663004935E+01
   1 100   1  26    0.2096375272E+02
   1 100   1  27    0.1647839008E+02
   1 100   1  28    0.7222928467E+01
   1 100   1  29    0.9505399532E+01
   1 100   1  30    0.1118777077E+02
   1 100   1  31    0.7872034731E+01
   1 100   1  32    0.1029554052E+02
   1 100   1  33    0.7178228474E+01
   1 100   1  34    0.8523787966E+01
   1 100   1  35    0.6819325639E+01
   1 100   1  36    0.6915468939E+01
   1 100   1  37    0.7426994642E+01
   1 100   1  38    0.9313997586E+01
   1 100   1  39    0.9917272196E+01
   1 100   1  40    0.1017663842E+02
   1 100   1  41    0.2376606013E+02
   1 100   1  42    0.9717642546E+01
   1 100   1  43    0.7123117909E+01
   1 100   1  44    0.1562561454E+02
   1 100   1  45    0.7292447568E+01
   1 100   1  46    0.6680606395E+01
   1 100   1  47    0.1205446707E+02
   1 100   1  48    0.1481616269E+02
   1 100   1  49    0.8179468128E+01
   1 100   1  50    0.7441109946E+01
   1 100   1  51    0.6608958938E+01
   1 100   1  52    0.6995777921E+01
   1 100   1  53    0.7058512366E+01
   1 100   1  54    0.1256664830E+02
   1 100   1  55    0.4694616892E+01
   1 100   1  56    0.1242959911E+02
   1 100   1  57    0.9944893888E+01
   1 100   1  58    0.7378154082E+01
   1 100   1  59    0.8974537536E+01
   1 100   1  60    0.1339434780E+02
   1 100   1  61    0.6733722434E+01
   1 100   1  62    0.7722924642E+01
   1 100   1  63    0.5847145012E+01
   1 100   1  64    0.1054329603E+02
   1 100   1  65    0.7729217401E+01
   1 100   1  66    0.6850376537E+01
   1 100   1  67    0.4920920851E+01
   1 100   1  68    0.8759557434E+01
   1 100   1  69    0.5415273794E+01
   1 100   1  70    0.5547718026E+01
   1 100   1  71    0.6617401215E+01
   1 100   1  72    0.1132775431E+02
   1 100   1  73    0.8798251547E+01
   1 100   1  74    0.5482964939E+01
   1 100   1  75    0.6048778959E+01
   1 100   1  76    0.5672776584E+01
   1 100   1  77    0.4661415993E+01
   1 100   1  78    0.7579061368E+01
   1 100   1  79    0.7459034574E+01
   1 100   1  80    0.5115700598E+01
   1 100   1  81    0.4064351393E+01
   1 100   1  82    0.5187237911E+01
   1 100   1  83    0.1090143200E+02
   1 100   1  84    0.7544972245E+01
   1 100   1  85    0.1329619895E+02
