#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.8104526529E+01   -0.1896013026E+02   -0.1024677327E+02   -0.2142246746E+01    0.8748967284E+01    0.1918987428E+01   -0.7189511232E+01
     0.2000000000E+01    0.1334460474E+02    0.1085770419E+02    0.1217003170E+02   -0.1174573041E+01    0.1312362126E+01    0.2514338667E-02    0.1216523613E+02
     0.3000000000E+01    0.1334460474E+02    0.1085770419E+02    0.1217003167E+02   -0.1174573065E+01    0.1312362103E+01    0.2514338574E-02    0.1216523613E+02
     0.4000000000E+01    0.1334460474E+02    0.1085770419E+02    0.1217003156E+02   -0.1174573173E+01    0.1312361994E+01    0.2514338668E-02    0.1216523613E+02
     0.5000000000E+01    0.1894383077E+02    0.2518535523E+02    0.1972978241E+02    0.7859516429E+00   -0.5455419630E+01   -0.3401192847E-02    0.1973291212E+02
     0.6000000000E+01    0.1894383077E+02    0.2518535523E+02    0.1972978218E+02    0.7859514187E+00   -0.5455419854E+01   -0.3401192463E-02    0.1973291049E+02
     0.7000000000E+01    0.1894383077E+02    0.2518535523E+02    0.1972978207E+02    0.7859513013E+00   -0.5455419972E+01   -0.3401192665E-02    0.1973291049E+02
     0.8000000000E+01    0.2668010984E+02    0.3505491438E+02    0.2698582799E+02    0.3057181452E+00   -0.8067493039E+01   -0.1389881960E-01    0.2699303871E+02
