#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01    0.1392288922E+01   -0.6294185783E+01   -0.4815293541E+00   -0.1873818276E+01    0.5846583644E+01    0.3310752592E+00   -0.3706486827E+00
     0.2000000000E+01    0.1392288922E+01   -0.6294185783E+01   -0.4815307081E+00   -0.1873819630E+01    0.5846582398E+01    0.3310752163E+00   -0.3706498485E+00
     0.3000000000E+01    0.5030041423E+01   -0.2300850769E+00    0.3431562696E+01   -0.1598478728E+01    0.3662556573E+01    0.1198608888E-01    0.3336664186E+01
     0.4000000000E+01    0.5030041423E+01   -0.2300850769E+00    0.3431562129E+01   -0.1598479294E+01    0.3662556005E+01    0.1198609694E-01    0.3336663780E+01
     0.5000000000E+01    0.2398928261E+02    0.3108031854E+02    0.2469637212E+02    0.7070895125E+00   -0.6384024628E+01   -0.5913789536E-02    0.2470339981E+02
     0.6000000000E+01    0.2398928261E+02    0.3108031855E+02    0.2469637175E+02    0.7070891432E+00   -0.6384025003E+01   -0.5913814748E-02    0.2470339981E+02
     0.7000000000E+01    0.2566824361E+02    0.3415366940E+02    0.2653619679E+02    0.8679531742E+00   -0.7623658100E+01   -0.2426290427E-01    0.5575655034E+01
     0.8000000000E+01    0.2566824361E+02    0.3415366940E+02    0.2653619611E+02    0.8679524914E+00   -0.7623658781E+01   -0.2426287734E-01    0.5575774245E+01
