#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.6391284558E+01   -0.1664449185E+02   -0.8254360284E+01   -0.1863075726E+01    0.8440550135E+01    0.1274025420E+01   -0.7729433802E+01
     0.2000000000E+01    0.6765895502E+01    0.1780080033E+01    0.5068703495E+01   -0.1697192007E+01    0.3289906918E+01    0.5785000495E-01    0.5093813188E+01
     0.3000000000E+01    0.1160439246E+02    0.8557836526E+01    0.1034281137E+02   -0.1261581096E+01    0.1783685712E+01    0.3758057977E-02    0.1033493040E+02
     0.4000000000E+01    0.1160439246E+02    0.8557836526E+01    0.1034281135E+02   -0.1261581116E+01    0.1783685692E+01    0.3758058830E-02    0.1033493040E+02
     0.5000000000E+01    0.2114162782E+02    0.2808911887E+02    0.2204082394E+02    0.8991961224E+00   -0.6048399741E+01   -0.5107335025E-02    0.2204662525E+02
     0.6000000000E+01    0.2114162782E+02    0.2808911887E+02    0.2204082355E+02    0.8991957365E+00   -0.6048400127E+01   -0.5107331469E-02    0.2204662525E+02
     0.7000000000E+01    0.2150710356E+02    0.2807733253E+02    0.2199590840E+02    0.4888048444E+00   -0.6081447071E+01   -0.4825522506E-02    0.2199753282E+02
     0.8000000000E+01    0.2797818361E+02    0.3682075800E+02    0.2858819853E+02    0.6100149194E+00   -0.8242734868E+01   -0.5650673861E-01    0.2852104602E+02
