 iks ibn en[eV] re[meV] im[meV]
   1   1   -0.2410476692E+02    0.8657904159E+02   -0.1215233143E+00
   1   2   -0.2276122414E+01    0.1640573603E+04   -0.3180166014E+01
   1   3   -0.2276122414E+01    0.1640575551E+04   -0.3180187706E+01
   1   4   -0.2276122413E+01    0.1640576762E+04   -0.3180205025E+01
   1   5    0.3389823060E+01    0.1471117679E+04   -0.3168173064E+01
   1   6    0.3389823060E+01    0.1471118963E+04   -0.3168175436E+01
   1   7    0.3389823063E+01    0.1471130732E+04   -0.3168531909E+01
   1   8    0.1205815099E+02    0.8790055279E+02   -0.2385681247E+01
   2   1   -0.2233382800E+02    0.1420597376E+03   -0.1793856348E+00
   2   2   -0.8965731963E+01    0.9051057652E+03   -0.1218406894E+01
   2   3   -0.4079501153E+01    0.1506929309E+04   -0.2821814130E+01
   2   4   -0.4079501153E+01    0.1506929200E+04   -0.2821815545E+01
   2   5    0.5647912291E+01    0.1597928719E+04   -0.3304827060E+01
   2   6    0.5647912291E+01    0.1597928404E+04   -0.3304760693E+01
   2   7    0.6292441920E+01    0.8908100733E+03   -0.2795236273E+01
   2   8    0.1289433206E+02    0.1143628686E+04   -0.3128823495E+01
   3   1   -0.1800694316E+02    0.2013307439E+03   -0.7070359159E+00
   3   2   -0.1603660815E+02    0.5736684230E+03   -0.1099404334E+01
   3   3   -0.5161343134E+01    0.1467364924E+04   -0.2810620386E+01
   3   4   -0.5161343134E+01    0.1467365219E+04   -0.2810617692E+01
   3   5    0.6296594634E+01    0.1366180636E+04   -0.3200552301E+01
   3   6    0.6296594634E+01    0.1366182622E+04   -0.3200555076E+01
   3   7    0.7276789467E+01    0.1305621890E+03   -0.2143206556E+01
   3   8    0.1351708405E+02    0.1500056308E+04   -0.3463664507E+01
   4   1   -0.2174809006E+02    0.1626357276E+03   -0.2003056988E+00
   4   2   -0.6692102677E+01    0.1013685370E+04   -0.1655892592E+01
   4   3   -0.6545706538E+01    0.1302002452E+04   -0.2394498575E+01
   4   4   -0.6545706537E+01    0.1302002857E+04   -0.2394504431E+01
   4   5    0.2276122414E+01    0.7630973663E+03   -0.2284606920E+01
   4   6    0.8192840150E+01    0.1891472199E+03   -0.1789941751E+01
   4   7    0.9574153304E+01    0.2087807258E+04   -0.3815201372E+01
   4   8    0.9574153304E+01    0.2087806000E+04   -0.3827862226E+01
   5   1   -0.1786211371E+02    0.2896587381E+03   -0.4183211479E+00
   5   2   -0.1321589790E+02    0.6289024325E+03   -0.9537684862E+00
   5   3   -0.9148511596E+01    0.9385259508E+03   -0.1492213312E+01
   5   4   -0.7319516708E+01    0.1283158660E+04   -0.2415146275E+01
   5   5    0.3908491332E+01    0.5319572500E+03   -0.2062896654E+01
   5   6    0.9359345849E+01    0.9893423339E+03   -0.1948200187E+01
   5   7    0.1081140284E+02    0.2019033067E+04   -0.3802598142E+01
   5   8    0.1153680832E+02    0.1483876185E+04   -0.3017533246E+01
   6   1   -0.1948361679E+02    0.2371725910E+03   -0.3065408891E+00
   6   2   -0.1102000319E+02    0.7345744947E+03   -0.1410060893E+01
   6   3   -0.1011540119E+02    0.8991351319E+03   -0.1641857192E+01
   6   4   -0.5386085507E+01    0.1427104128E+04   -0.2673339391E+01
   6   5    0.5825568663E+01    0.8316408308E+03   -0.2490690716E+01
   6   6    0.7936829373E+01    0.1802950955E+04   -0.3563100008E+01
   6   7    0.1041653157E+02    0.1537140096E+04   -0.3456542682E+01
   6   8    0.1216106962E+02    0.1125486986E+04   -0.3186250324E+01
   7   1   -0.1511709100E+02    0.4298695277E+03   -0.5660334115E+00
   7   2   -0.1511709100E+02    0.4298690614E+03   -0.5660340165E+00
   7   3   -0.8790065328E+01    0.1198478285E+04   -0.2276356637E+01
   7   4   -0.8790065328E+01    0.1198477790E+04   -0.2276354536E+01
   7   5    0.2570458172E+01    0.1949730811E+03   -0.1727903788E+01
   7   6    0.2570458172E+01    0.1949738654E+03   -0.1727901801E+01
   7   7    0.1495797081E+02    0.2845965508E+04   -0.5083609439E+01
   7   8    0.1495797081E+02    0.2845962549E+04   -0.5083608394E+01
   8   1   -0.1421213869E+02    0.4364748562E+03   -0.8939446114E+00
   8   2   -0.1421213869E+02    0.4364750534E+03   -0.8939423680E+00
   8   3   -0.1095154235E+02    0.9246455018E+03   -0.1626260313E+01
   8   4   -0.1095154235E+02    0.9246451491E+03   -0.1626260744E+01
   8   5    0.8379795212E+01    0.1150987929E+04   -0.2891796196E+01
   8   6    0.8379795218E+01    0.1150986289E+04   -0.2891732555E+01
   8   7    0.1055423220E+02    0.1298861304E+04   -0.3221314653E+01
   8   8    0.1055423220E+02    0.1298863139E+04   -0.3221304041E+01
