#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01   -0.4159735131E+01   -0.2471086015E+02   -0.1519274269E+02    0.0000000000E+00   -0.1367785260E+02
     0.2000000000E+01    0.4549274776E+01   -0.2172467251E+02   -0.1571925490E+02    0.0000000000E+00   -0.1456142828E+01
     0.3000000000E+01    0.8634126877E+01   -0.2047039691E+02   -0.1617762159E+02    0.0000000000E+00    0.4341351551E+01
     0.4000000000E+01    0.8931547340E+01   -0.2018106403E+02   -0.1617074562E+02    0.0000000000E+00    0.4921228931E+01
     0.5000000000E+01    0.1945026161E+02   -0.8543003950E+01   -0.1462867940E+02    0.0000000000E+00    0.2553593706E+02
     0.6000000000E+01    0.2458647205E+02   -0.6899163086E+01   -0.1424491505E+02    0.0000000000E+00    0.3193222402E+02
     0.7000000000E+01    0.2511412822E+02   -0.7924506075E+01   -0.1620726181E+02    0.0000000000E+00    0.3339688395E+02
     0.8000000000E+01    0.2520015071E+02   -0.8126971968E+01   -0.1613334512E+02    0.0000000000E+00    0.3320652386E+02
