#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01   -0.1195636182E+01   -0.2411218304E+02   -0.1557738329E+02    0.0000000000E+00   -0.9730435937E+01
     0.2000000000E+01    0.3180035055E+01   -0.2297661230E+02   -0.1607998168E+02    0.0000000000E+00   -0.3716595567E+01
     0.3000000000E+01    0.5020425417E+01   -0.2060882319E+02   -0.1519971227E+02    0.0000000000E+00   -0.3886854985E+00
     0.4000000000E+01    0.6955754455E+01   -0.2016698892E+02   -0.1550826767E+02    0.0000000000E+00    0.2297033203E+01
     0.5000000000E+01    0.2230142857E+02   -0.8002205048E+01   -0.1501061653E+02    0.0000000000E+00    0.2930984005E+02
     0.6000000000E+01    0.2321535280E+02   -0.7093470657E+01   -0.1389087543E+02    0.0000000000E+00    0.3001275757E+02
     0.7000000000E+01    0.2508643867E+02   -0.7931230422E+01   -0.1609908095E+02    0.0000000000E+00    0.3325428920E+02
     0.8000000000E+01    0.2839960773E+02   -0.7147092555E+01   -0.1679603362E+02    0.0000000000E+00    0.3804854880E+02
