#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.1753502810E+01   -0.1058793093E+02   -0.3665059759E+01   -0.1911556949E+01    0.6942352859E+01    0.7940125900E+00   -0.4488562729E+01
     0.2000000000E+01    0.1163904976E+01   -0.5985644637E+01   -0.5741868570E+00   -0.1738091833E+01    0.5410514594E+01    0.2417914567E+00   -0.4617110716E+00
     0.3000000000E+01    0.6967512627E+01    0.2054138929E+01    0.5315629547E+01   -0.1651883080E+01    0.3260942377E+01    0.1529617613E-01    0.5285915997E+01
     0.4000000000E+01    0.9491096066E+01    0.5625523726E+01    0.8045494766E+01   -0.1445601300E+01    0.2419620285E+01    0.5617696584E-02    0.8032188785E+01
     0.5000000000E+01    0.2060364208E+02    0.2689514553E+02    0.2118433396E+02    0.5806918864E+00   -0.5710816141E+01   -0.3602909258E-02    0.2118485926E+02
     0.6000000000E+01    0.2418349335E+02    0.3223151533E+02    0.2522267602E+02    0.1039182673E+01   -0.7008541280E+01   -0.9116106628E-02    0.2523944923E+02
     0.7000000000E+01    0.2536152340E+02    0.3329150501E+02    0.2603216578E+02    0.6706423723E+00   -0.7256435167E+01   -0.1668239784E-01    0.2603963559E+02
     0.8000000000E+01    0.2854748568E+02    0.3784849869E+02    0.2943387638E+02    0.8863906970E+00   -0.8412895182E+01   -0.1078722586E+00    0.2945524231E+02
