 iks,ibn,iq,imode,en,fm
   1 100   1   1   -0.2390176058E+01    0.0000000000E+00
   1 100   1   2   -0.2390176058E+01    0.0000000000E+00
   1 100   1   3   -0.2390176058E+01    0.0000000000E+00
   1 100   1   4   -0.2390176058E+01   -0.1505046639E+02
   1 100   1   5   -0.2390176058E+01   -0.1076192803E+02
   1 100   1   6   -0.2390176058E+01   -0.2364284341E+02
   1 100   1   7   -0.2390176058E+01   -0.1445703908E+02
   1 100   1   8   -0.2390176058E+01   -0.1590129501E+02
   1 100   1   9   -0.2390176058E+01   -0.1470529876E+02
   1 100   1  10   -0.2390176058E+01   -0.2225260714E+02
   1 100   1  11   -0.2390176058E+01   -0.9722649594E+01
   1 100   1  12   -0.2390176058E+01   -0.1417826861E+02
   1 100   1  13   -0.2390176058E+01   -0.9371347432E+01
   1 100   1  14   -0.2390176058E+01   -0.1120729589E+02
   1 100   1  15   -0.2390176058E+01   -0.1731652050E+02
   1 100   1  16   -0.2390176058E+01   -0.3421191746E+02
   1 100   1  17   -0.2390176058E+01   -0.9482697127E+01
   1 100   1  18   -0.2390176058E+01   -0.1273660000E+02
   1 100   1  19   -0.2390176058E+01   -0.8771462636E+01
   1 100   1  20   -0.2390176058E+01   -0.9724645594E+01
   1 100   1  21   -0.2390176058E+01   -0.6044681451E+01
   1 100   1  22   -0.2390176058E+01   -0.7725787921E+01
   1 100   1  23   -0.2390176058E+01   -0.1027658804E+02
   1 100   1  24   -0.2390176058E+01   -0.8222685537E+01
   1 100   1  25   -0.2390176058E+01   -0.6233831700E+01
   1 100   1  26   -0.2390176058E+01   -0.2032359399E+02
   1 100   1  27   -0.2390176058E+01   -0.1626188797E+02
   1 100   1  28   -0.2390176058E+01   -0.7018025838E+01
   1 100   1  29   -0.2390176058E+01   -0.8706827727E+01
   1 100   1  30   -0.2390176058E+01   -0.1051763678E+02
   1 100   1  31   -0.2390176058E+01   -0.7340324838E+01
   1 100   1  32   -0.2390176058E+01   -0.9643871743E+01
   1 100   1  33   -0.2390176058E+01   -0.6652727719E+01
   1 100   1  34   -0.2390176058E+01   -0.7895610014E+01
   1 100   1  35   -0.2390176058E+01   -0.6369140046E+01
   1 100   1  36   -0.2390176058E+01   -0.6576710536E+01
   1 100   1  37   -0.2390176058E+01   -0.6650398541E+01
   1 100   1  38   -0.2390176058E+01   -0.6667405802E+01
   1 100   1  39   -0.2390176058E+01   -0.9171117344E+01
   1 100   1  40   -0.2390176058E+01   -0.9613937229E+01
   1 100   1  41   -0.2390176058E+01   -0.2265334707E+02
   1 100   1  42   -0.2390176058E+01   -0.8859504537E+01
   1 100   1  43   -0.2390176058E+01   -0.6401625920E+01
   1 100   1  44   -0.2390176058E+01   -0.1493988780E+02
   1 100   1  45   -0.2390176058E+01   -0.6447415569E+01
   1 100   1  46   -0.2390176058E+01   -0.6365093966E+01
   1 100   1  47   -0.2390176058E+01   -0.1269181873E+02
   1 100   1  48   -0.2390176058E+01   -0.1389040178E+02
   1 100   1  49   -0.2390176058E+01   -0.8983666104E+01
   1 100   1  50   -0.2390176058E+01   -0.8002911245E+01
   1 100   1  51   -0.2390176058E+01   -0.7088643474E+01
   1 100   1  52   -0.2390176058E+01   -0.4434834609E+01
   1 100   1  53   -0.2390176058E+01   -0.9319938992E+01
   1 100   1  54   -0.2390176058E+01   -0.1270195768E+02
   1 100   1  55   -0.2390176058E+01   -0.7158595046E+01
   1 100   1  56   -0.2390176058E+01   -0.1181695931E+02
   1 100   1  57   -0.2390176058E+01   -0.8524683039E+01
   1 100   1  58   -0.2390176058E+01   -0.7305895001E+01
   1 100   1  59   -0.2390176058E+01   -0.9523350575E+01
   1 100   1  60   -0.2390176058E+01   -0.1271669418E+02
   1 100   1  61   -0.2390176058E+01   -0.5502956344E+01
   1 100   1  62   -0.2390176058E+01   -0.6651377523E+01
   1 100   1  63   -0.2390176058E+01   -0.5730379821E+01
   1 100   1  64   -0.2390176058E+01   -0.9636742941E+01
   1 100   1  65   -0.2390176058E+01   -0.7008062389E+01
   1 100   1  66   -0.2390176058E+01   -0.6280004004E+01
   1 100   1  67   -0.2390176058E+01   -0.4657189611E+01
   1 100   1  68   -0.2390176058E+01   -0.8475307132E+01
