 ikr ibn iq imode EPCE[meV]
   1 100   1   1    0.0000000000E+00
   1 100   1   2    0.0000000000E+00
   1 100   1   3    0.0000000000E+00
   1 100   1   4    0.1521185411E+02
   1 100   1   5    0.1102259365E+02
   1 100   1   6    0.2387361736E+02
   1 100   1   7    0.1469982853E+02
   1 100   1   8    0.1585513249E+02
   1 100   1   9    0.1499570265E+02
   1 100   1  10    0.2279452553E+02
   1 100   1  11    0.9797649010E+01
   1 100   1  12    0.1425329213E+02
   1 100   1  13    0.9733572105E+01
   1 100   1  14    0.1119420422E+02
   1 100   1  15    0.1757729438E+02
   1 100   1  16    0.3436777204E+02
   1 100   1  17    0.9739280555E+01
   1 100   1  18    0.1305420955E+02
   1 100   1  19    0.8995060323E+01
   1 100   1  20    0.1005237512E+02
   1 100   1  21    0.6257612411E+01
   1 100   1  22    0.9547267656E+01
   1 100   1  23    0.1062290735E+02
   1 100   1  24    0.8548380422E+01
   1 100   1  25    0.6511368927E+01
   1 100   1  26    0.2059863829E+02
   1 100   1  27    0.1614242554E+02
   1 100   1  28    0.7076461940E+01
   1 100   1  29    0.9279797784E+01
   1 100   1  30    0.1096548084E+02
   1 100   1  31    0.7715048169E+01
   1 100   1  32    0.1003930560E+02
   1 100   1  33    0.6999510093E+01
   1 100   1  34    0.8329928408E+01
   1 100   1  35    0.6713721452E+01
   1 100   1  36    0.6776847341E+01
   1 100   1  37    0.7253571965E+01
   1 100   1  38    0.9122100638E+01
   1 100   1  39    0.9713391668E+01
   1 100   1  40    0.9989172099E+01
   1 100   1  41    0.2336778429E+02
   1 100   1  42    0.9512345503E+01
   1 100   1  43    0.6955625791E+01
   1 100   1  44    0.1531265027E+02
   1 100   1  45    0.7104204301E+01
   1 100   1  46    0.6512941049E+01
   1 100   1  47    0.1183222455E+02
   1 100   1  48    0.1455273170E+02
   1 100   1  49    0.8025900550E+01
   1 100   1  50    0.7309773401E+01
   1 100   1  51    0.6464064906E+01
   1 100   1  52    0.6834230056E+01
   1 100   1  53    0.6902906369E+01
   1 100   1  54    0.1233658268E+02
   1 100   1  55    0.4491504924E+01
   1 100   1  56    0.1194990363E+02
   1 100   1  57    0.9449549327E+01
   1 100   1  58    0.7199519946E+01
   1 100   1  59    0.8984001170E+01
   1 100   1  60    0.1335361295E+02
   1 100   1  61    0.6819016711E+01
   1 100   1  62    0.7668466252E+01
   1 100   1  63    0.5745238236E+01
   1 100   1  64    0.1040062573E+02
   1 100   1  65    0.7510072342E+01
   1 100   1  66    0.6676337355E+01
   1 100   1  67    0.4822300666E+01
   1 100   1  68    0.8567472492E+01
   1 100   1  69    0.5299839653E+01
   1 100   1  70    0.5440107317E+01
   1 100   1  71    0.6491130088E+01
   1 100   1  72    0.1113217159E+02
   1 100   1  73    0.8759904204E+01
   1 100   1  74    0.5454503770E+01
   1 100   1  75    0.5933121544E+01
   1 100   1  76    0.5572049303E+01
   1 100   1  77    0.4522073665E+01
   1 100   1  78    0.7480668971E+01
   1 100   1  79    0.7304678369E+01
   1 100   1  80    0.5038626201E+01
   1 100   1  81    0.3945745559E+01
   1 100   1  82    0.5061858488E+01
   1 100   1  83    0.1071776003E+02
   1 100   1  84    0.7386035901E+01
   1 100   1  85    0.1307327698E+02
