 ikr ibn iq imode EPCE[meV]
   1 103   1 108   -0.7738169876E+01
   1 103   1 109   -0.3746608002E+01
   1 103   1 110   -0.5445563760E+01
   1 103   1 111   -0.6987152311E+01
   1 103   1 112   -0.1768591770E+01
   1 103   1 113   -0.3890307447E+01
   1 103   1 114   -0.3098911971E+01
   1 103   1 115   -0.9328640640E+01
   1 103   1 116   -0.1279199688E+01
   1 103   1 117   -0.4780165484E+01
   1 103   1 118   -0.7273913574E+01
   1 103   1 119   -0.6181527892E+01
   1 103   1 120   -0.3986261630E+01
   1 103   1 121   -0.9675074602E+01
   1 103   1 122   -0.3732169734E+01
   1 103   1 123   -0.2542395157E+01
   1 103   1 124   -0.8331670821E+01
   1 103   1 125   -0.7851634881E+01
   1 103   1 126   -0.5723728095E+01
   1 103   1 127   -0.3620159229E+01
   1 103   1 128   -0.5755380824E+01
   1 103   1 129   -0.1118262130E+02
   1 103   1 130   -0.7526127519E+01
   1 103   1 131   -0.8849008958E+01
   1 103   1 132   -0.1283128300E+02
   1 103   1 133   -0.3909306244E+01
   1 103   1 134   -0.2844035782E+01
   1 103   1 135   -0.5660527155E+01
   1 103   1 136   -0.3924540920E+01
   1 103   1 137   -0.4629910265E+01
   1 103   1 138   -0.8916758964E+01
   1 103   1 139   -0.1608147514E+02
   1 103   1 140   -0.1490364486E+02
   1 103   1 141   -0.1868632060E+01
   1 103   1 142   -0.4130374784E+01
   1 103   1 143   -0.3554783553E+01
   1 103   1 144   -0.8402990826E+00
   1 103   1 145   -0.6179006793E+01
   1 103   1 146   -0.4063013783E+01
   1 103   1 147   -0.5943860403E+01
   1 103   1 148   -0.2937685538E+01
   1 103   1 149   -0.3057093824E+01
   1 103   1 150   -0.4905461241E+01
   1 103   1 151   -0.7231339185E+01
   1 103   1 152    0.2233743354E+00
   1 103   1 153   -0.5212989788E+01
   1 103   1 154   -0.9192930499E+01
   1 103   1 155   -0.7676370265E+01
   1 103   1 156   -0.4681104826E+01
   1 103   1 157   -0.1352610507E+01
   1 103   1 158   -0.1605053832E+01
   1 103   1 159   -0.8902631357E+01
   1 103   1 160   -0.1490192803E+02
   1 103   1 161   -0.3495597359E+01
   1 103   1 162   -0.5797565793E+01
   1 104   1   1    0.0000000000E+00
   1 104   1   2    0.0000000000E+00
   1 104   1   3    0.0000000000E+00
   1 104   1   4   -0.3127728529E+02
   1 104   1   5   -0.1487160024E+02
   1 104   1   6   -0.1907544732E+02
   1 104   1   7   -0.9820595381E+01
   1 104   1   8   -0.7780810473E+01
   1 104   1   9   -0.1296881717E+02
   1 104   1  10   -0.1237430455E+02
   1 104   1  11   -0.1250223794E+02
   1 104   1  12   -0.1191607293E+02
   1 104   1  13   -0.1604280583E+02
   1 104   1  14   -0.9186632428E+01
   1 104   1  15   -0.5919595039E+01
   1 104   1  16   -0.1583582258E+02
   1 104   1  17   -0.8547882730E+01
   1 104   1  18   -0.3674677831E+02
   1 104   1  19   -0.2609842249E+02
   1 104   1  20   -0.2598911537E+02
   1 104   1  21   -0.1104654695E+02
   1 104   1  22   -0.1097469514E+02
   1 104   1  23   -0.8034447099E+01
   1 104   1  24   -0.1402606991E+02
   1 104   1  25   -0.6776838586E+01
   1 104   1  26   -0.1126324572E+02
   1 104   1  27   -0.7528859376E+01
   1 104   1  28   -0.7228501342E+01
   1 104   1  29   -0.5719733733E+01
   1 104   1  30   -0.2091467315E+02
   1 104   1  31   -0.8924828393E+01
   1 104   1  32   -0.1519331483E+02
   1 104   1  33   -0.8021536693E+01
   1 104   1  34   -0.1079168018E+02
   1 104   1  35   -0.5816828488E+01
   1 104   1  36   -0.7838142826E+01
   1 104   1  37   -0.6141396818E+01
   1 104   1  38   -0.6648138956E+01
   1 104   1  39   -0.6656911299E+01
   1 104   1  40   -0.6032946058E+01
   1 104   1  41   -0.9330696960E+01
   1 104   1  42   -0.2186972125E+02
   1 104   1  43   -0.1032423428E+02
   1 104   1  44   -0.8679224760E+01
   1 104   1  45   -0.1001591171E+02
   1 104   1  46   -0.6599327270E+01
   1 104   1  47   -0.9847718155E+01
   1 104   1  48   -0.6602038237E+01
