#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01    0.4561531418E+00   -0.2343804348E+02   -0.1561501093E+02    0.0000000000E+00   -0.7366879406E+01
     0.2000000000E+01    0.4561531419E+00   -0.2343804348E+02   -0.1561501093E+02    0.0000000000E+00   -0.7366879405E+01
     0.3000000000E+01    0.6892713683E+01   -0.2066906179E+02   -0.1587390167E+02    0.0000000000E+00    0.2097553560E+01
     0.4000000000E+01    0.6892713683E+01   -0.2066906179E+02   -0.1587390167E+02    0.0000000000E+00    0.2097553560E+01
     0.5000000000E+01    0.1787341802E+02   -0.7977868076E+01   -0.1352280406E+02    0.0000000000E+00    0.2341835401E+02
     0.6000000000E+01    0.1787341802E+02   -0.7977868076E+01   -0.1352280406E+02    0.0000000000E+00    0.2341835400E+02
     0.7000000000E+01    0.2968963527E+02   -0.6805129379E+01   -0.1711305398E+02    0.0000000000E+00    0.3999755987E+02
     0.8000000000E+01    0.2968963527E+02   -0.6805129380E+01   -0.1711305398E+02    0.0000000000E+00    0.3999755987E+02
