 iks ibn en[eV] re[meV] im[meV]
   1 100   -0.3056635590E+01   -0.1355895575E+04    0.4009979879E+03
   1 101   -0.3049325900E+01   -0.1341638475E+04    0.3965487068E+03
   1 102   -0.3013799380E+01   -0.1239845729E+04    0.5097894094E+03
   1 103   -0.3013747590E+01   -0.1248846714E+04    0.4925008367E+03
   1 104   -0.2997209740E+01   -0.1201019235E+04    0.4292712688E+03
   1 105   -0.2184308720E+01   -0.1294055982E+04    0.6075296022E+03
   1 106   -0.6629286200E+00   -0.1275004006E+04    0.3098542386E+03
   1 107   -0.6629118400E+00   -0.1273529621E+04    0.3099700175E+03
   1 108   -0.2427437400E+00   -0.1378436238E+04    0.2526324366E+03
   1 109    0.0000000000E+00   -0.1660768948E+04    0.3416890371E+03
   1 110    0.4674864000E+01   -0.7404598274E+03    0.1593069456E+03
   1 111    0.4868950340E+01   -0.7000653612E+03    0.2206980411E+03
   1 112    0.4869044250E+01   -0.7000287023E+03    0.2207023862E+03
   1 113    0.5163853850E+01   -0.6393445435E+03    0.2164761103E+03
   1 114    0.5163773990E+01   -0.6394669717E+03    0.2164830401E+03
   1 115    0.5601561220E+01   -0.7765727783E+03    0.1126212636E+03
   1 116    0.6605974780E+01   -0.1346437475E+04    0.2600311533E+03
   1 117    0.6776831040E+01   -0.1535254143E+04    0.3495272492E+03
   1 118    0.6776785860E+01   -0.1535449554E+04    0.3495265077E+03
   1 119    0.7034210120E+01   -0.9602634626E+03    0.3179602273E+03
   1 120    0.7120684750E+01   -0.6879431168E+03    0.3342836121E+03
