 ikr ibn iq imode EPCE[meV]
   1 100   1   1    0.0000000000E+00
   1 100   1   2    0.0000000000E+00
   1 100   1   3    0.0000000000E+00
   1 100   1   4    0.4324770243E+01
   1 100   1   5    0.1150367255E+02
   1 100   1   6    0.1821005723E+02
   1 100   1   7    0.1131218279E+02
   1 100   1   8    0.8785153229E+01
   1 100   1   9    0.1243030784E+02
   1 100   1  10    0.9524264629E+01
   1 100   1  11    0.8491941986E+01
   1 100   1  12    0.1287275956E+02
   1 100   1  13    0.1277129013E+02
   1 100   1  14    0.4157839552E+02
   1 100   1  15    0.1575808813E+02
   1 100   1  16    0.1821024060E+02
   1 100   1  17    0.1322151082E+02
   1 100   1  18    0.2190313208E+02
   1 100   1  19    0.1410515788E+02
   1 100   1  20    0.6876821519E+01
   1 100   1  21    0.1136533129E+02
   1 100   1  22    0.1908187262E+02
   1 100   1  23    0.9819917943E+01
   1 100   1  24    0.9637253767E+01
   1 100   1  25    0.9477993155E+01
   1 100   1  26    0.1230313788E+02
   1 100   1  27    0.6606381961E+01
   1 100   1  28    0.5423310295E+01
   1 100   1  29    0.2051106459E+02
   1 100   1  30    0.1480783903E+02
   1 100   1  31    0.1202393967E+02
   1 100   1  32    0.9966272744E+01
   1 100   1  33    0.2321920663E+02
   1 100   1  34    0.1346975614E+02
   1 100   1  35    0.7525263082E+01
   1 100   1  36    0.6038434872E+01
   1 100   1  37    0.1068403717E+02
   1 100   1  38    0.6220664806E+01
   1 100   1  39    0.7453620638E+01
   1 100   1  40    0.1050416764E+02
   1 100   1  41    0.6861994405E+01
   1 100   1  42    0.1022036172E+02
   1 100   1  43    0.1045011567E+02
   1 100   1  44    0.2754447701E+01
   1 100   1  45    0.7779945644E+01
   1 100   1  46    0.8563833915E+01
   1 100   1  47    0.4379034013E+01
   1 100   1  48    0.1018645327E+02
   1 100   1  49    0.1005069197E+02
   1 100   1  50    0.8695262026E+01
   1 100   1  51    0.8903335346E+01
   1 100   1  52    0.6847395052E+01
   1 100   1  53    0.9899764196E+01
   1 100   1  54    0.8210772061E+01
   1 100   1  55    0.5410162232E+01
   1 100   1  56    0.6426352125E+01
   1 100   1  57    0.5632503325E+01
   1 100   1  58    0.8427422931E+01
   1 100   1  59    0.1064590158E+02
   1 100   1  60    0.3410889289E+01
   1 100   1  61    0.4732395221E+01
   1 100   1  62    0.1039185980E+02
   1 100   1  63    0.7066476725E+01
   1 100   1  64    0.7747671929E+01
   1 100   1  65    0.4517499834E+01
   1 100   1  66    0.5894713463E+01
   1 100   1  67    0.7725159681E+01
   1 100   1  68    0.6348914119E+01
   1 100   1  69    0.9288873668E+01
   1 100   1  70    0.7320142962E+01
   1 100   1  71    0.5492791572E+01
   1 100   1  72    0.9872306538E+01
   1 100   1  73    0.7208016674E+01
   1 100   1  74    0.8251920995E+01
   1 100   1  75    0.1551290986E+02
   1 100   1  76    0.8581680856E+01
   1 100   1  77    0.1755061449E+02
   1 100   1  78    0.9323991779E+01
   1 100   1  79    0.6711234544E+01
   1 100   1  80    0.5677990968E+01
   1 100   1  81    0.7056248113E+01
   1 100   1  82    0.6018217421E+01
   1 100   1  83    0.6074831207E+01
   1 100   1  84    0.4980314669E+01
   1 100   1  85    0.3884820250E+01
