#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.2219323494E+01   -0.1141877538E+02   -0.4125369788E+01   -0.1906046294E+01    0.7294327417E+01    0.9689850594E+00   -0.4733434052E+01
     0.2000000000E+01   -0.1608916654E+00   -0.7615156590E+01   -0.1770097566E+01   -0.1609205901E+01    0.5868703571E+01    0.1571858786E+00   -0.1216122004E+01
     0.3000000000E+01    0.1050525430E+02    0.6795410171E+01    0.9038987065E+01   -0.1466267236E+01    0.2243632359E+01    0.4829836623E-02    0.9029968581E+01
     0.4000000000E+01    0.1050525430E+02    0.6795412203E+01    0.9038989401E+01   -0.1466264900E+01    0.2243632665E+01    0.4829839033E-02    0.9029971014E+01
     0.5000000000E+01    0.2179415883E+02    0.2885975718E+02    0.2269055280E+02    0.8963939727E+00   -0.6169290018E+01   -0.4969944064E-02    0.2269477400E+02
     0.6000000000E+01    0.2179415883E+02    0.2885976041E+02    0.2269055377E+02    0.8963949396E+00   -0.6169292285E+01   -0.4969943872E-02    0.2269477400E+02
     0.7000000000E+01    0.2254221657E+02    0.2930416599E+02    0.2280118716E+02    0.2589705925E+00   -0.6502970379E+01   -0.5188515345E-02    0.2280070191E+02
     0.8000000000E+01    0.2889765778E+02    0.3785072767E+02    0.2981747574E+02    0.9198179551E+00   -0.8037755375E+01   -0.3874006089E-01    0.3090258318E+02
