#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.8173284595E+01   -0.1900717167E+02   -0.1022072303E+02   -0.2047438432E+01    0.8978985288E+01    0.1262059091E+01   -0.1003263361E+02
     0.2000000000E+01    0.1332721059E+02    0.1069129097E+02    0.1203767584E+02   -0.1289534747E+01    0.1346440425E+01    0.2553422522E-02    0.1203115322E+02
     0.3000000000E+01    0.1332721059E+02    0.1069129252E+02    0.1203767516E+02   -0.1289535429E+01    0.1346438192E+01    0.2553422492E-02    0.1203115322E+02
     0.4000000000E+01    0.1332721059E+02    0.1069129483E+02    0.1203767620E+02   -0.1289534396E+01    0.1346436914E+01    0.2553422769E-02    0.1203115403E+02
     0.5000000000E+01    0.1892353022E+02    0.2512991398E+02    0.1967298756E+02    0.7494573456E+00   -0.5456942863E+01   -0.3395329954E-02    0.1967533865E+02
     0.6000000000E+01    0.1892353022E+02    0.2512991643E+02    0.1967298810E+02    0.7494578823E+00   -0.5456944770E+01   -0.3395330780E-02    0.1967534027E+02
     0.7000000000E+01    0.1892353022E+02    0.2512991604E+02    0.1967298730E+02    0.7494570813E+00   -0.5456945182E+01   -0.3395330562E-02    0.1967533865E+02
     0.8000000000E+01    0.2710092718E+02    0.3550573520E+02    0.2722390802E+02    0.1229808419E+00   -0.8281804124E+01   -0.1851900855E-01    0.2722376239E+02
