#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01    0.6592288291E+00   -0.7213320742E+01   -0.1410128208E+01   -0.2069357037E+01    0.5777018500E+01    0.3829389717E+00   -0.1074196887E+01
     0.2000000000E+01    0.6592288291E+00   -0.7213320758E+01   -0.1410128378E+01   -0.2069357207E+01    0.5777017961E+01    0.3829391639E+00   -0.1074196684E+01
     0.3000000000E+01    0.6961260795E+01    0.2039417458E+01    0.5348083916E+01   -0.1613176880E+01    0.3308030184E+01    0.1645416830E-01    0.5325705058E+01
     0.4000000000E+01    0.6961260795E+01    0.2039417322E+01    0.5348084681E+01   -0.1613176115E+01    0.3308031086E+01    0.1645416660E-01    0.5325705869E+01
     0.5000000000E+01    0.1811457620E+02    0.2386093025E+02    0.1856957182E+02    0.4549956222E+00   -0.5291362001E+01   -0.2712230290E-02    0.1857052884E+02
     0.6000000000E+01    0.1811457620E+02    0.2386093130E+02    0.1856957127E+02    0.4549950673E+00   -0.5291363599E+01   -0.2712229677E-02    0.1857052884E+02
     0.7000000000E+01    0.3018688341E+02    0.4040293817E+02    0.3114304463E+02    0.9561612223E+00   -0.9252020668E+01   -0.2194106391E+00    0.3118786679E+02
     0.8000000000E+01    0.3018688341E+02    0.4040293487E+02    0.3114304179E+02    0.9561583806E+00   -0.9252020167E+01   -0.2194107499E+00    0.3118786355E+02
