 iks ibn en[eV] re[meV] im[meV]
   1   1   -0.2359367945E+02    0.6451922498E+02   -0.9017767623E-01
   1   2   -0.2107923373E+01    0.1197088642E+04   -0.2310775656E+01
   1   3   -0.2107923373E+01    0.1197087550E+04   -0.2310751651E+01
   1   4   -0.2107923373E+01    0.1197093309E+04   -0.2310873228E+01
   1   5    0.3497062488E+01    0.1080394642E+04   -0.2300395621E+01
   1   6    0.3497062488E+01    0.1080393072E+04   -0.2300363258E+01
   1   7    0.3497062488E+01    0.1080426922E+04   -0.2301246970E+01
   1   8    0.1166638688E+02    0.7498051487E+02   -0.1747259608E+01
   2   1   -0.2053051064E+02    0.1345679864E+03   -0.1709297958E+00
   2   2   -0.1146235521E+02    0.5190121773E+03   -0.6532994181E+00
   2   3   -0.4443679906E+01    0.1082368107E+04   -0.2042327455E+01
   2   4   -0.4443679906E+01    0.1082368068E+04   -0.2042326566E+01
   2   5    0.6191649513E+01    0.1114797476E+04   -0.2390794601E+01
   2   6    0.6191649513E+01    0.1114799519E+04   -0.2390875136E+01
   2   7    0.6754496774E+01    0.3572495112E+03   -0.1773478034E+01
   2   8    0.1314438929E+02    0.1119026976E+04   -0.2555607301E+01
   3   1   -0.1951722638E+02    0.1649490959E+03   -0.2005540386E+00
   3   2   -0.9142190294E+01    0.5642540576E+03   -0.8689302418E+00
   3   3   -0.7469378161E+01    0.9083498829E+03   -0.1695338297E+01
   3   4   -0.7469378161E+01    0.9083498383E+03   -0.1695589623E+01
   3   5    0.2107923373E+01    0.3827412694E+03   -0.1474584252E+01
   3   6    0.5671326397E+01    0.1043832606E+03   -0.1211276926E+01
   3   7    0.1198107249E+02    0.1733247428E+04   -0.3091699955E+01
   3   8    0.1198107249E+02    0.1733247285E+04   -0.3096164163E+01
   4   1   -0.1601942509E+02    0.2402586151E+03   -0.4477565130E+00
   4   2   -0.1294589596E+02    0.4084271149E+03   -0.8693362396E+00
   4   3   -0.1160006103E+02    0.6006959122E+03   -0.1123451920E+01
   4   4   -0.6835305155E+01    0.9508865496E+03   -0.1777518108E+01
   4   5    0.4281805667E+01    0.3516338997E+03   -0.1472710574E+01
   4   6    0.1085906911E+02    0.1560492886E+04   -0.2704461202E+01
   4   7    0.1151167095E+02    0.1197930026E+04   -0.2002913920E+01
   4   8    0.1301580761E+02    0.1278728214E+04   -0.3648465364E+01
