 imode freq[a.u.] freq[Thz] freq[CMM1]
   1  0.513469430486789870E-02  0.168923327802193128E+02  0.563467569961993945E+03
   2  0.513469430486790477E-02  0.168923327802193306E+02  0.563467569961994514E+03
   3  0.806215350882520838E-02  0.265232109080332030E+02  0.884719084828785185E+03
   4  0.102938622242487818E-01  0.338651798843967597E+02  0.112962080868614657E+04
   5  0.102938622242487836E-01  0.338651798843967669E+02  0.112962080868614657E+04
   6  0.118077021000306051E-01  0.388454738297303450E+02  0.129574553305574955E+04
