 iks ibn en[eV] re[meV] im[meV]
   1 240   -0.3070746670E+01   -0.9378655757E+03    0.3554391701E+03
   1 241   -0.3021214300E+01   -0.8853282467E+03    0.2794669384E+03
   1 242   -0.3021215040E+01   -0.8853314295E+03    0.2794690147E+03
   1 243   -0.2988605350E+01   -0.9201579577E+03    0.1981309776E+03
   1 244   -0.2988605360E+01   -0.9201592251E+03    0.1981309726E+03
   1 245   -0.2975408870E+01   -0.9275633055E+03    0.1922205943E+03
   1 246   -0.2975408910E+01   -0.9275619895E+03    0.1922208504E+03
   1 247   -0.2945026480E+01   -0.9325503171E+03    0.1582948432E+03
   1 248   -0.2938662470E+01   -0.9457924102E+03    0.1484152040E+03
   1 249   -0.2938662080E+01   -0.9457931832E+03    0.1484149636E+03
   1 250   -0.2935883340E+01   -0.9430555674E+03    0.1491195407E+03
   1 251   -0.2935884120E+01   -0.9430534399E+03    0.1491201162E+03
   1 252   -0.2922502430E+01   -0.9548913898E+03    0.1346886683E+03
   1 253   -0.2341727410E+01   -0.1262214144E+04    0.8371427867E+02
   1 254   -0.1122893400E+01   -0.1249552394E+04    0.6427764975E+02
   1 255   -0.1122893970E+01   -0.1249551731E+04    0.6427774913E+02
   1 256   -0.9231755800E+00   -0.1310109199E+04    0.4103643930E+02
   1 257    0.0000000000E+00   -0.1639232787E+04    0.1318836965E+03
   1 258    0.4952297670E+01   -0.9708302279E+03    0.4720936584E+02
   1 259    0.5124200240E+01   -0.1051768501E+04    0.9013483508E+02
   1 260    0.5124200770E+01   -0.1051780591E+04    0.9013585484E+02
   1 261    0.5152821230E+01   -0.9802765895E+03    0.1131059891E+03
   1 262    0.5152821990E+01   -0.9802437578E+03    0.1131044506E+03
   1 263    0.5216768180E+01   -0.8563525311E+03    0.1376099020E+03
   1 264    0.5315928070E+01   -0.5336974886E+03    0.1869560553E+03
   1 265    0.5338125070E+01   -0.5274845741E+03    0.1759439507E+03
   1 266    0.5338125580E+01   -0.5274763809E+03    0.1759433006E+03
   1 267    0.5377306000E+01   -0.4242282895E+03    0.1492498698E+03
   1 268    0.5377305400E+01   -0.4242117448E+03    0.1492492233E+03
   1 269    0.5586036050E+01   -0.6747352495E+03    0.1116552313E+03
   1 270    0.6541178810E+01   -0.1644361920E+04    0.1252497028E+03
   1 271    0.6608213460E+01   -0.1778192952E+04    0.1792186341E+03
   1 272    0.6608213410E+01   -0.1778187344E+04    0.1792168602E+03
   1 273    0.6616433340E+01   -0.1106086382E+04    0.1804426120E+03
   1 274    0.6595335080E+01   -0.9822164216E+03    0.1440467419E+03
   1 275    0.6657219060E+01   -0.1036204165E+04    0.2392178979E+03
   1 276    0.6657218400E+01   -0.1036054330E+04    0.2391970431E+03
   1 277    0.6714194590E+01   -0.9896692151E+03    0.3138428792E+03
   1 278    0.6743936230E+01   -0.9474957364E+03    0.3534273175E+03
   1 279    0.6743937190E+01   -0.9477709605E+03    0.3534618600E+03
   1 280    0.6746361540E+01   -0.9388133328E+03    0.3668595725E+03
