#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.1745630271E+01   -0.1095442729E+02   -0.3777598458E+01   -0.2031968188E+01    0.7175283918E+01    0.5005462955E+00   -0.3371112451E+01
     0.2000000000E+01    0.2886622492E+01   -0.4281622077E+01    0.7931542080E+00   -0.2093468284E+01    0.5147042500E+01    0.1709714668E+00    0.1317507007E+01
     0.3000000000E+01    0.6876929196E+01    0.1533723898E+01    0.4935142692E+01   -0.1941786504E+01    0.3402221878E+01    0.1032839560E-01    0.4899605121E+01
     0.4000000000E+01    0.8689285646E+01    0.4131521058E+01    0.6958223651E+01   -0.1731061995E+01    0.2827032623E+01    0.7474368372E-02    0.6946448760E+01
     0.5000000000E+01    0.1974842186E+02    0.2527566016E+02    0.1982447627E+02    0.7605441110E-01   -0.5451183812E+01   -0.3580009094E-02    0.1982442923E+02
     0.6000000000E+01    0.2496008269E+02    0.3222910171E+02    0.2539741596E+02    0.4373332742E+00   -0.6831522065E+01   -0.1397031890E-01    0.2566201904E+02
     0.7000000000E+01    0.2616875490E+02    0.3460730146E+02    0.2704820834E+02    0.8794534405E+00   -0.7560140243E+01   -0.1545491217E-01    0.2705898293E+02
     0.8000000000E+01    0.2663513375E+02    0.3474596214E+02    0.2721852826E+02    0.5833945044E+00   -0.7528265550E+01   -0.2750581163E-01    0.2723257593E+02
