#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.5953337158E+01   -0.1661398635E+02   -0.8553354391E+01   -0.2600017233E+01    0.8056246323E+01    0.1262509664E+01   -0.8379850003E+01
     0.2000000000E+01    0.7011654186E+01    0.1694189738E+01    0.5037522226E+01   -0.1974131960E+01    0.3341728910E+01    0.2052050765E-01    0.4195136651E+01
     0.3000000000E+01    0.1172346112E+02    0.8421441512E+01    0.1025349492E+02   -0.1469966198E+01    0.1832189698E+01    0.4432554535E-02    0.1024342870E+02
     0.4000000000E+01    0.1172346112E+02    0.8421441429E+01    0.1025349508E+02   -0.1469966044E+01    0.1832189935E+01    0.4432555600E-02    0.1024342870E+02
     0.5000000000E+01    0.2127207634E+02    0.2791784263E+02    0.2193008378E+02    0.6580074355E+00   -0.5987793939E+01   -0.4758464173E-02    0.2193258771E+02
     0.6000000000E+01    0.2127207634E+02    0.2791782789E+02    0.2193007780E+02    0.6580014616E+00   -0.5987785176E+01   -0.4758461043E-02    0.2193258122E+02
     0.7000000000E+01    0.2155983702E+02    0.2781899250E+02    0.2181597886E+02    0.2561418439E+00   -0.6003020578E+01   -0.4691092375E-02    0.2181660224E+02
     0.8000000000E+01    0.2789193621E+02    0.3648767875E+02    0.2832869139E+02    0.4367551839E+00   -0.8167211592E+01   -0.7844799156E-01    0.2883261130E+02
