#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.3259922292E+01   -0.1297804541E+02   -0.5445086742E+01   -0.2185164450E+01    0.7590685328E+01    0.7335998324E+00   -0.4324124687E+01
     0.2000000000E+01    0.4898560378E+01   -0.1568390861E+01    0.2848938156E+01   -0.2049622222E+01    0.4401150278E+01    0.2513227589E-01    0.2811683396E+01
     0.3000000000E+01    0.6070545046E+01    0.5905272734E+00    0.4114477636E+01   -0.1956067410E+01    0.3523829102E+01    0.1849126966E-01    0.4145983407E+01
     0.4000000000E+01    0.1049195604E+02    0.6636639755E+01    0.8890686391E+01   -0.1601269650E+01    0.2254283086E+01    0.5056369205E-02    0.8878893578E+01
     0.5000000000E+01    0.2150629835E+02    0.2768726396E+02    0.2178794395E+02    0.2816455996E+00   -0.5899323335E+01   -0.4503455806E-02    0.2178829478E+02
     0.6000000000E+01    0.2343548204E+02    0.3109099520E+02    0.2428614099E+02    0.8506589568E+00   -0.6803968429E+01   -0.6512885054E-02    0.2428973761E+02
     0.7000000000E+01    0.2571070768E+02    0.3338766910E+02    0.2631465863E+02    0.6039509424E+00   -0.7074187073E+01   -0.2474028417E-01    0.2626646179E+02
     0.8000000000E+01    0.2723462219E+02    0.3560899014E+02    0.2775441895E+02    0.5197967644E+00   -0.7852242863E+01   -0.4702434595E-01    0.2863254687E+02
