#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.5394070423E+01   -0.1584694170E+02   -0.7553579436E+01   -0.2159509014E+01    0.8465875788E+01    0.1403917637E+01   -0.6290931605E+01
     0.2000000000E+01    0.8961165271E+01    0.4127046086E+01    0.7033674400E+01   -0.1927490871E+01    0.2905365646E+01    0.6693872030E-02    0.7005530617E+01
     0.3000000000E+01    0.9436629834E+01    0.5279072761E+01    0.7789759327E+01   -0.1646870507E+01    0.2510806216E+01    0.6074199226E-02    0.7779278797E+01
     0.4000000000E+01    0.9436629834E+01    0.5279072915E+01    0.7789759620E+01   -0.1646870214E+01    0.2510806355E+01    0.6074193675E-02    0.7779278797E+01
     0.5000000000E+01    0.1807147786E+02    0.2329858702E+02    0.1818408493E+02    0.1126070728E+00   -0.5114502086E+01   -0.2495502448E-02    0.1818406632E+02
     0.6000000000E+01    0.2389391871E+02    0.3029771534E+02    0.2397194917E+02    0.7803046373E-01   -0.6325770909E+01   -0.5227995320E-02    0.2397211282E+02
     0.7000000000E+01    0.2492733238E+02    0.3291980339E+02    0.2578751983E+02    0.8601874490E+00   -0.7130680331E+01   -0.9821836888E-02    0.2580365363E+02
     0.8000000000E+01    0.2492733239E+02    0.3291979993E+02    0.2578751874E+02    0.8601863578E+00   -0.7130677973E+01   -0.9821831592E-02    0.2580365201E+02
