#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01   -0.3259922292E+01   -0.2458956019E+02   -0.1487143690E+02    0.0000000000E+00   -0.1297804559E+02
     0.2000000000E+01    0.4898560378E+01   -0.2212026793E+02   -0.1565331645E+02    0.0000000000E+00   -0.1568391099E+01
     0.3000000000E+01    0.6070545045E+01   -0.2044126622E+02   -0.1496125000E+02    0.0000000000E+00    0.5905288322E+00
     0.4000000000E+01    0.1049195604E+02   -0.2010693500E+02   -0.1625161934E+02    0.0000000000E+00    0.6636640379E+01
     0.5000000000E+01    0.2150629835E+02   -0.8139329192E+01   -0.1432029370E+02    0.0000000000E+00    0.2768726287E+02
     0.6000000000E+01    0.2343548204E+02   -0.8078678901E+01   -0.1573419234E+02    0.0000000000E+00    0.3109099547E+02
     0.7000000000E+01    0.2571070769E+02   -0.8106203039E+01   -0.1578316321E+02    0.0000000000E+00    0.3338766786E+02
     0.8000000000E+01    0.2723462219E+02   -0.7057943381E+01   -0.1543230932E+02    0.0000000000E+00    0.3560898813E+02
