#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01   -0.7636344721E+01   -0.2566891234E+02   -0.1439856651E+02    0.0000000000E+00   -0.1890669054E+02
     0.2000000000E+01    0.1340370736E+02   -0.1953206955E+02   -0.1682060276E+02    0.0000000000E+00    0.1069224057E+02
     0.3000000000E+01    0.1340370736E+02   -0.1953207111E+02   -0.1682059939E+02    0.0000000000E+00    0.1069223564E+02
     0.4000000000E+01    0.1340370737E+02   -0.1953207247E+02   -0.1682059786E+02    0.0000000000E+00    0.1069223276E+02
     0.5000000000E+01    0.1912496758E+02   -0.9359117297E+01   -0.1527767003E+02    0.0000000000E+00    0.2504352031E+02
     0.6000000000E+01    0.1912496759E+02   -0.9359116955E+01   -0.1527766570E+02    0.0000000000E+00    0.2504351633E+02
     0.7000000000E+01    0.1912496759E+02   -0.9359114485E+01   -0.1527765057E+02    0.0000000000E+00    0.2504350367E+02
     0.8000000000E+01    0.2645342050E+02   -0.8188343945E+01   -0.1629613065E+02    0.0000000000E+00    0.3456120720E+02
