 iks ibn en[eV] re[meV] im[meV]
   1   1   -0.2373446878E+02   -0.1215231149E+03    0.1327528629E+01
   1   2   -0.2248953818E+01   -0.1014485120E+04    0.1668784780E+03
   1   3   -0.2248953818E+01   -0.1014485272E+04    0.1668784779E+03
   1   4   -0.2248953818E+01   -0.1014485196E+04    0.1668784765E+03
   1   5    0.3356152044E+01   -0.1341048678E+04    0.1816178520E+03
   1   6    0.3356152044E+01   -0.1341048499E+04    0.1816178500E+03
   1   7    0.3356152044E+01   -0.1341048613E+04    0.1816178551E+03
   1   8    0.1152502780E+02    0.2119530119E+03    0.1749858426E+03
   2   1   -0.2199397963E+02   -0.1772466438E+03    0.1525888309E+03
   2   2   -0.8815330203E+01   -0.4870655802E+03    0.2627820130E+03
   2   3   -0.4007612692E+01   -0.9308253683E+03    0.5669243234E+03
   2   4   -0.4007612692E+01   -0.9308254266E+03    0.5669243072E+03
   2   5    0.5564823482E+01   -0.1541264339E+04    0.9163085834E+03
   2   6    0.5564823482E+01   -0.1541264096E+04    0.9163085648E+03
   2   7    0.6096937788E+01   -0.7376017096E+03    0.3948064874E+03
   2   8    0.1252953685E+02   -0.6442276212E+03    0.2574607159E+03
   3   1   -0.1778691331E+02   -0.3703233020E+03    0.1592961101E+03
   3   2   -0.1572144340E+02   -0.4263187378E+03    0.4212900120E+02
   3   3   -0.5067755532E+01   -0.8533006581E+03    0.2716669764E+03
   3   4   -0.5067755532E+01   -0.8533007145E+03    0.2716669864E+03
   3   5    0.6228891900E+01   -0.7271982228E+03    0.6039840111E+03
   3   6    0.6228891900E+01   -0.7271984343E+03    0.6039840225E+03
   3   7    0.6970954959E+01   -0.3313675959E+03    0.3710081143E+02
   3   8    0.1333634590E+02   -0.8681888573E+03    0.1274467979E+03
   4   1   -0.2141778528E+02   -0.1477244593E+03    0.1188993444E+03
   4   2   -0.6634213265E+01   -0.7040651357E+03    0.2405073241E+03
   4   3   -0.6410439509E+01   -0.8039134788E+03    0.2608008548E+03
   4   4   -0.6410439509E+01   -0.8039134415E+03    0.2608008742E+03
   4   5    0.2248953818E+01   -0.7944621142E+03    0.2456583106E+03
   4   6    0.8080375769E+01   -0.2887525896E+03    0.2144299109E+03
   4   7    0.9378062657E+01   -0.1061132410E+04    0.7826446888E+03
   4   8    0.9378062657E+01   -0.1061132589E+04    0.7826447002E+03
   5   1   -0.1760991479E+02   -0.2013808759E+03    0.4888493011E+03
   5   2   -0.1300135528E+02   -0.4502223209E+03    0.3481109183E+03
   5   3   -0.8988019171E+01   -0.7418809933E+03    0.4161319437E+03
   5   4   -0.7169858773E+01   -0.9196925668E+03    0.3764316195E+03
   5   5    0.3873182589E+01   -0.5405864332E+03    0.7699198899E+03
   5   6    0.9218698731E+01   -0.1032547684E+04    0.9582215964E+03
   5   7    0.1060445866E+02   -0.1118512547E+04    0.1263259680E+04
   5   8    0.1122295065E+02   -0.7728733934E+03    0.1155733109E+04
   6   1   -0.1919667678E+02   -0.2329953103E+03    0.2427446922E+03
   6   2   -0.1086361189E+02   -0.6319017971E+03    0.2571035910E+03
   6   3   -0.9911504502E+01   -0.6680208694E+03    0.1638154146E+03
   6   4   -0.5284184005E+01   -0.1013626430E+04    0.3452313036E+03
   6   5    0.5742639584E+01   -0.5290176043E+03    0.6542375961E+03
   6   6    0.7797011332E+01   -0.1494761902E+04    0.6869737059E+03
   6   7    0.1018463927E+02   -0.1449332040E+04    0.9057093479E+03
   6   8    0.1182195155E+02   -0.4938523771E+03    0.4403506670E+03
   7   1   -0.1490768710E+02   -0.3509411005E+03    0.1032286298E+03
   7   2   -0.1490768710E+02   -0.3509410994E+03    0.1032286293E+03
   7   3   -0.8606934521E+01   -0.7156382649E+03    0.8221080293E+02
   7   4   -0.8606934521E+01   -0.7156382802E+03    0.8221079938E+02
   7   5    0.2559025625E+01   -0.3005203519E+03    0.1358534204E+03
   7   6    0.2559025625E+01   -0.3005203544E+03    0.1358534216E+03
   7   7    0.1460508685E+02   -0.1778862321E+04    0.2048723011E+03
   7   8    0.1460508685E+02   -0.1778872315E+04    0.2048730483E+03
   8   1   -0.1404854683E+02   -0.3497940199E+03    0.2301225868E+03
   8   2   -0.1404854683E+02   -0.3497940177E+03    0.2301225842E+03
   8   3   -0.1069918302E+02   -0.6264398299E+03    0.1706294083E+03
   8   4   -0.1069918302E+02   -0.6264398683E+03    0.1706294334E+03
   8   5    0.8307950389E+01   -0.8173094504E+03    0.4505802433E+03
   8   6    0.8307950389E+01   -0.8173096159E+03    0.4505802454E+03
   8   7    0.1026163821E+02   -0.9532925431E+03    0.1030947673E+04
   8   8    0.1026163821E+02   -0.9532918725E+03    0.1030947666E+04
