   1,   1, 0.915430064750760643E-04, 0.000000000000000000E+00
   1,   2, 0.507073554691780561E-20,-0.683054467604096414E-05
   1,   3,-0.507073554691780561E-20, 0.683054467604096414E-05
   1,   4,-0.206573807421940650E-04, 0.000000000000000000E+00
   1,   5, 0.000000000000000000E+00,-0.403651362886841556E-05
   1,   6, 0.000000000000000000E+00, 0.403651362886841556E-05
   2,   1,-0.507073554691780561E-20, 0.683054467604096414E-05
   2,   2, 0.739267191978662427E-04, 0.000000000000000000E+00
   2,   3,-0.832400343387954071E-05, 0.000000000000000000E+00
   2,   4,-0.126768388672945140E-20,-0.403650779448480727E-05
   2,   5,-0.198207153159444371E-04, 0.000000000000000000E+00
   2,   6,-0.102091769192663125E-04, 0.000000000000000000E+00
   3,   1, 0.507073554691780561E-20,-0.683054467604096414E-05
   3,   2,-0.832400343387954071E-05, 0.000000000000000000E+00
   3,   3, 0.739267191978662292E-04, 0.000000000000000000E+00
   3,   4, 0.253536777345890281E-20, 0.403650779448480727E-05
   3,   5,-0.102091769192663057E-04, 0.000000000000000000E+00
   3,   6,-0.198207153159444438E-04, 0.000000000000000000E+00
   4,   1,-0.206573807421940650E-04, 0.000000000000000000E+00
   4,   2, 0.000000000000000000E+00, 0.403650779448480727E-05
   4,   3, 0.000000000000000000E+00,-0.403650779448480727E-05
   4,   4, 0.915463721751022947E-04, 0.000000000000000000E+00
   4,   5, 0.000000000000000000E+00, 0.683070082599626196E-05
   4,   6, 0.000000000000000000E+00,-0.683070082599626196E-05
   5,   1,-0.126768388672945140E-20, 0.403651362886841556E-05
   5,   2,-0.198207153159444371E-04, 0.000000000000000000E+00
   5,   3,-0.102091769192663125E-04, 0.000000000000000000E+00
   5,   4, 0.507073554691780561E-20,-0.683070082599626196E-05
   5,   5, 0.739300880347129748E-04, 0.000000000000000000E+00
   5,   6,-0.832407344917757727E-05, 0.000000000000000000E+00
   6,   1, 0.253536777345890281E-20,-0.403651362886841556E-05
   6,   2,-0.102091769192663057E-04, 0.000000000000000000E+00
   6,   3,-0.198207153159444438E-04, 0.000000000000000000E+00
   6,   4,-0.507073554691780561E-20, 0.683070082599626196E-05
   6,   5,-0.832407344917758743E-05, 0.000000000000000000E+00
   6,   6, 0.739300880347129748E-04, 0.000000000000000000E+00
